"cid","branch_amount_1","branch_amount_2","branch_amount_3","branch_amount_4","promo","days_clients","branches","promos_sent","promos_buys","prod_unit","flagret","buy_frecuency","state","county","mid","date_birth"
55601060351,0,0,982.82,0,20,419,2,10,3,6.54,1,34.91,"OK",741,818602,11/21/51
55601061147,0,0,215.49,0,0,52,1,0,0,18.72,1,17.33,"OH",441,1212103,01/06/62
55601064221,0,318.17,112.6,0,18,361,2,6,3,31.95,0,72.2,"IL",606,626903,03/14/42
55601067123,0,0,119.98,0,14,581,1,4,0,55.55,0,581,"CT",68,1584903,12/29/68
55601069532,0,0,257.98,520.71,25,603,2,9,3,22.75,0,100.5,"KY",409,1755103,01/10/34
55601070701,0,0,455.98,0,8,581,1,4,0,15.19,1,193.66,"WI",531,1071402,04/20/45
55601075144,0,174.94,15,0,13,674,2,3,0,25.54,0,224.66,"NC",276,1256801,12/03/50
55601077362,0,485.12,103.48,22.49,19,624,5,5,2,22.77,1,48,"WA",993,598001,05/31/89
55601077791,0,0,78,0,7,340,1,3,0,50,0,340,"MD",212,1473201,05/01/50
55601078903,0,498.03,192.91,0,14,495,3,5,3,16.01,1,70.71,"CA",900,1188602,12/13/53
55601079670,0,456.97,19.99,0,18,659,3,9,2,40.44,1,131.8,"OH",441,486301,08/13/71
55601082366,0,207.96,18,0,8,213,3,2,1,25.99,1,30.42,"PA",152,980603,08/21/81
55601082481,0,47.89,48,0,10,697,2,3,0,44.47,0,232.33,"MO",640,1326203,03/05/41
55601083107,0,0,4.43,463.08,25,697,3,7,1,16.92,1,87.12,"OH",454,1823202,01/01/55
55601083705,0,0,96.3,0,10,302,1,2,0,100,0,302,"PA",168,270102,10/05/55
55601085945,0,10,96.98,59.99,12,639,5,3,0,39.31,1,91.28,"NH",30,65001,01/22/39
55601086870,0,4149.29,183.52,0,11,699,3,1,1,17.11,1,41.11,"NY",115,398202,12/24/37
55601089761,0,58.99,693.95,0,21,559,2,9,1,9.06,1,55.9,"IL",604,465003,"NA"
55601093562,0,0,96.25,0,11,266,1,2,0,21.28,0,266,"IN",477,2126701,09/24/58
55601093807,0,348.46,267.43,0,10,481,2,4,1,19.26,0,240.5,"NY",100,1699003,08/30/51
55601098602,0,6.98,963.67,0,8,691,4,1,1,10.58,1,38.38,"WV",254,289603,03/20/46
55601103302,0,1512.87,73.49,0,24,695,2,10,8,14.92,1,77.22,"NY",140,498001,02/14/82
55601104530,0,565.32,14.99,0,18,588,3,10,4,19.06,0,84,"ME",40,2121301,07/01/76
55601106882,0,234.35,103.48,0,21,614,5,9,5,6.14,1,51.16,"NY",120,1161803,12/13/45
55601107782,0,980.96,131.71,0,24,694,2,10,4,18.71,0,86.75,"IN",463,88202,"NA"
55601108794,0,0,104.94,0,0,57,1,0,0,32.04,0,28.5,"NJ",78,1427001,05/10/61
55601109614,0,167.73,409.67,0,14,299,4,4,1,21.39,0,99.66,"CT",63,47902,11/12/58
55601111716,0,0,98,0,6,168,1,1,0,100,0,168,"NY",100,1135401,09/03/69
55601115035,0,790.12,144.72,0,16,693,3,5,1,12.28,1,138.6,"CT",68,1151102,02/03/48
55601121911,0,10516.71,1906.71,370.6,35,697,8,11,10,12.2,1,21.12,"CT",61,2127002,10/24/71
55601122844,0,0,234.47,0,8,328,1,1,1,25.59,0,109.33,"MA",15,1578203,07/09/62
55601123643,0,98,40,39.98,5,412,5,0,0,8.29,1,58.85,"NY",146,1932701,06/01/61
55601124994,0,0,119.98,0,15,530,1,8,1,55.55,0,530,"KY",420,1525803,10/21/34
55601126185,0,0,59.98,480.83,9,638,2,2,1,21.86,0,106.33,"NY",100,564003,03/15/36
55601132247,0,235.96,75.36,0,20,390,2,6,2,22.34,0,130,"CA",941,967303,11/10/41
55601135624,0,86.96,108.54,0,3,454,2,0,0,28.23,0,151.33,"AL",365,522901,11/28/47
55601137143,0,0,295,0,5,547,1,0,0,28.33,0,273.5,"NY",115,1059902,11/23/48
55601137604,0,0,542,0,16,563,1,8,2,43.45,0,140.75,"IL",601,1835501,11/16/88
55601138595,0,0,240.09,37.98,7,299,3,2,0,16.68,1,33.22,"MS",392,1872403,12/18/51
55601139787,0,0,39.98,0,5,367,1,0,0,100,0,183.5,"MA",15,1013702,09/08/51
55601140440,0,2911.08,331.79,0,24,661,3,9,7,13.19,1,36.72,"IN",460,2014801,04/01/84
55601140754,0,99.99,221.47,0,16,501,3,6,1,32.78,0,100.2,"OH",431,1126002,03/14/49
55601144411,0,0,136,0,14,627,1,4,0,18.86,1,313.5,"CO",802,387802,12/03/63
55601146312,0,30.99,172.44,0,23,530,4,9,2,19.7,0,106,"PA",195,1070302,"NA"
55601149182,0,133.88,90.97,0,6,79,2,0,0,24.6,0,26.33,"MA",19,153703,09/09/60
55601153015,0,203,17.99,0,5,123,3,0,0,23.09,0,61.5,"OK",730,62201,11/20/78
55601153206,0,76,321.85,0,18,334,2,6,0,39.1,0,111.33,"IL",626,1226002,04/23/70
55601154074,0,1639.38,6.99,0,24,627,3,10,8,11.24,1,39.18,"MI",494,976901,11/09/63
55601154456,0,0,118.49,0,19,314,1,8,1,52.89,0,314,"CA",921,1087501,05/19/32
55601154704,0,157.97,119.49,15,16,642,5,3,1,14.01,1,91.71,"CA",941,1471103,10/18/51
55601158362,0,0,20.99,327.62,11,569,3,2,0,32.77,0,189.66,"PA",190,725203,12/03/70
55601159576,0,2223.66,32.01,0,21,691,5,8,6,14.75,1,36.36,"KY",403,885202,10/10/74
55601160024,0,0,79.98,0,11,299,1,2,0,50,0,299,"PA",176,1084702,"NA"
55601160622,0,0,159.96,0,14,581,2,4,0,35.63,0,193.66,"OH",440,2051102,07/15/58
55601163795,0,596.92,248.04,0,20,608,3,10,5,12.82,1,35.76,"IL",606,1930402,07/05/45
55601165573,0,610.24,81.5,53.99,22,531,6,10,7,24.1,1,48.27,"NV",890,1802901,09/25/58
55601168543,0,418.93,270.81,0,13,585,5,7,1,16.57,1,39,"CA",917,1622201,02/08/69
55601171624,0,0,414.97,0,17,574,2,9,1,35.49,1,143.5,"PA",190,989103,06/24/82
55601172027,0,1408.17,27.99,0,23,660,2,8,6,10.61,1,30,"NY",109,204803,11/15/65
55601172445,0,0,99.99,0,9,333,1,2,0,100,0,333,"NY",145,2145803,10/08/41
55601178566,0,124.45,99.49,0,8,495,2,4,0,16.26,0,123.75,"ME",48,1543803,04/06/69
55601178681,0,0,142.2,0,18,325,1,6,0,53.2,0,325,"DC",200,1962902,08/07/43
55601182211,0,0,121.48,0,17,324,1,6,0,44.03,0,324,"WY",830,1001701,03/19/35
55601182785,0,55.98,315.5,54.98,18,677,3,7,2,40.41,0,135.4,"MI",488,1297202,04/11/41
55601190614,0,119.98,146.99,0,7,109,2,2,0,25.9,0,54.5,"NC",287,215201,01/04/69
55601190650,803.28,43.29,519.02,0,22,678,8,8,8,13.2,1,37.66,"CO",801,1514703,06/11/50
55601190795,0,64,118,0,15,364,2,5,0,54.4,0,364,"LA",701,1890702,01/13/68
55601190852,0,0,42.98,0,7,173,1,1,0,57.82,0,173,"NY",137,125802,04/23/62
55601193077,0,0,69.98,0,3,356,1,0,0,100,0,356,"WV",257,2044101,07/19/71
55601197646,0,148.98,385.47,0,19,646,2,9,2,23.26,0,215.33,"VA",236,2021602,05/23/61
55601205103,0,79,88.97,0,7,474,2,5,0,63.73,0,237,"NJ",74,189001,01/15/33
55601212134,0,87.47,1052.19,0,22,698,2,9,4,19.93,1,63.45,"TX",756,288401,04/02/76
55601215285,0,0,75.99,0,4,237,1,1,0,63.86,0,237,"NY",142,1724602,05/02/69
55601217207,0,78,9.99,0,13,484,2,3,0,43.16,0,242,"NJ",70,762901,11/18/64
55601220302,0,0,232.47,0,19,650,2,9,3,28.56,0,108.33,"OH",441,1590203,08/14/68
55601222496,0,145.48,43.5,0,12,640,2,4,0,66.62,0,640,"FL",342,257701,"NA"
55601225275,0,66.45,41.97,0,7,224,2,1,1,42.56,0,112,"PA",150,1820402,04/06/62
55601226582,0,0,193.5,0,7,124,1,1,0,70.3,0,124,"PA",170,1708301,02/08/82
55601227615,0,815.88,76.78,0,21,472,4,9,1,22.11,0,78.66,"SC",294,1652702,01/12/62
55601229800,0,477.94,41.98,0,16,663,5,8,2,3.28,1,39,"PA",181,248502,01/19/66
55601233724,0,0,139.5,0,14,286,1,4,0,100,0,286,"NY",125,948302,03/12/84
55601233883,0,803.29,49,0,23,694,2,10,6,20.57,0,69.4,"ID",836,2024502,05/07/45
55601234480,0,186.99,49,0,9,607,2,4,0,45.12,0,202.33,"TN",376,835601,06/01/68
55601234761,0,1815.93,44.97,0,8,208,3,1,0,15.01,1,29.71,"MT",599,840003,01/14/59
55601238271,0,0,1637.71,0,6,276,1,1,0,11.98,0,39.42,"MA",20,444303,05/02/50
55601238617,0,391.98,58,0,17,601,2,9,2,26.65,0,100.16,"MA",10,1039403,06/14/64
55601246403,0,0,93.49,0,5,633,2,0,0,21.97,1,158.25,"VA",221,693403,10/27/61
55601248982,0,0,187,0,8,128,1,1,0,40.96,0,128,"WA",991,1781403,04/03/57
55601249352,0,0,104.99,0,13,309,1,3,0,36.07,0,309,"MO",630,1558103,04/14/81
55601257182,0,0,206,0,18,682,1,6,0,55.82,0,682,"MS",394,1950202,06/02/65
55601257384,0,0,139.97,0,5,103,1,0,0,34.5,0,103,"IL",618,1567503,"NA"
55601259803,19.99,591.79,49,0,10,549,5,5,1,13.86,0,109.8,"AZ",852,2169203,02/05/69
55601269286,0,0,183.47,0,6,565,1,0,0,27.34,0,565,"MA",10,1907703,11/23/57
55601275791,0,0,131.73,0,7,264,1,2,0,50.09,0,264,"OH",441,1772801,08/12/38
55601278714,0,0,480.46,0,24,677,1,9,1,34.74,0,677,"WI",531,20901,01/07/69
55601279816,0,0,129.98,0,7,195,1,2,0,52.66,0,195,"TN",373,1073902,12/23/61
55601284993,0,0,99.99,0,5,166,1,0,0,100,0,166,"MD",208,360003,10/31/41
55601289277,0,0,168.74,0,12,313,1,2,0,32.13,0,313,"MA",18,393501,04/10/72
55601290031,0,0,181,0,8,326,1,4,0,33.97,0,326,"MA",20,663003,09/05/38
55601291177,0,49,224.42,0,10,279,2,2,0,33.1,1,93,"CA",941,2114401,02/11/64
55601307571,0,0,415.31,0,15,677,1,4,0,33.44,0,75.22,"RI",29,1085302,07/21/50
55601335460,0,0,2503.36,189.96,21,676,2,9,7,17,0,56.33,"ME",44,1395501,12/24/50
55601345234,0,0,119.99,0,2,121,1,0,0,29.76,0,60.5,"IA",525,507601,01/08/69
55601347034,0,0,98.99,0,9,168,1,1,0,8.53,1,33.6,"IA",522,1993502,11/11/79
55601353853,0,0,69.99,0,5,99,1,0,0,100,0,99,"GA",317,567903,04/13/78
55601355617,0,167,247.44,0,21,644,3,7,2,13.49,1,107.33,"IA",525,184902,10/20/61
55601357453,0,0,124.21,0,7,276,1,1,0,80.01,0,138,"DC",200,1140501,01/20/52
55601359037,0,0,250.18,0,4,152,1,1,0,80.34,0,152,"WY",829,1179303,09/17/60
55601362514,0,763.98,40,0,12,351,3,8,3,16.33,1,58.5,"WA",982,1662102,10/06/82
55601362651,0,118,337.99,0,3,136,2,1,0,22.82,0,136,"NY",112,1208601,10/01/35
55601363065,0,107,57.99,0,12,666,3,5,0,11.92,1,133.2,"CA",906,822101,05/12/69
55601368062,0,0,141.98,0,15,265,1,4,0,51.92,0,265,"CA",956,876503,01/11/68
55601369456,0,369.94,12,0,14,697,2,7,1,16.27,1,99.57,"NJ",77,1448601,"NA"
55601374337,0,142,347.5,0,18,585,2,9,2,12.72,1,117,"PA",190,1145302,12/02/58
55601377264,0,0,99.73,0,4,271,1,1,0,35.63,0,135.5,"VA",244,1296601,10/12/81
55601384103,0,0,98,2049.93,18,693,4,5,2,15.75,1,40.76,"CA",945,35702,11/10/71
55601389177,0,140.11,83.84,0,11,660,2,6,0,37.31,0,132,"CA",900,1379002,10/23/51
55601392315,0,462.96,683.87,0,5,284,2,2,0,28.89,0,47.33,"MS",395,125302,10/11/68
55601393453,0,373.97,29,0,17,676,2,9,2,26.38,0,169,"NY",109,1909903,11/19/43
55601394184,0,68.99,20,0,0,361,2,0,0,40.41,0,361,"MI",494,412901,02/04/65
55601396942,0,0,81.98,0,3,148,1,1,0,33.76,0,148,"IA",503,1010303,04/24/51
55601397154,0,0,111,152.91,13,282,2,3,2,29.93,0,70.5,"PA",161,536102,01/31/49
55601403406,0,65.5,174,0,5,499,2,2,0,34.03,0,166.33,"PA",191,1983703,07/17/30
55601403655,0,119.92,35.98,0,5,474,2,3,0,49.4,0,474,"NJ",74,1373901,11/27/77
55601404814,0,0,68.98,0,0,311,2,0,0,57.67,0,155.5,"FL",325,1635903,"NA"
55601406467,0,146.98,122.93,0,12,308,2,4,0,14.93,0,154,"CA",960,447302,12/28/51
55601416842,0,0,261,0,5,249,1,2,0,88.2,0,124.5,"MA",20,1526902,"NA"
55601417021,0,145.98,60.98,0,7,607,2,2,0,19.39,0,202.33,"NY",144,1186601,12/07/34
55601429035,0,0,344.99,0,5,194,1,2,0,41.3,0,194,"KY",411,433203,01/22/76
55601432671,0,0,228.2,0,16,684,1,10,2,47.4,0,171,"NV",893,1752601,05/17/32
55601445192,0,0,5.99,0,0,147,1,0,0,100,0,147,"MA",21,1166203,09/09/47
55601446160,0,0,132.72,0,5,312,1,1,0,100,0,312,"WI",549,452102,07/19/68
55601446935,0,0,292.98,0,0,425,2,0,0,42.19,1,106.25,"MA",24,1353902,08/24/48
55601456893,0,122,2.99,0,4,187,3,2,0,35.76,0,93.5,"CA",941,968703,05/22/62
55601459005,0,0,116.99,0,13,331,1,4,0,100,0,331,"GA",305,1821502,07/17/42
55601469107,0,0,135.31,0,24,695,1,10,2,49.28,0,231.66,"KY",411,1020803,07/31/61
55601475702,0,122.23,71.97,0,15,579,2,9,3,23.53,0,144.75,"WI",532,1363701,05/30/59
55601476747,0,0,748.96,0,11,620,2,7,3,23.22,1,103.33,"NY",144,1534102,06/28/66
55601477896,0,272.05,19,0,16,459,2,10,2,16.6,1,76.5,"TX",752,1969503,10/13/34
55601478190,0,72.97,13.99,0,6,583,2,1,1,29.77,0,291.5,"VA",231,359501,01/28/71
55601478763,0,0,76.5,0,10,413,1,3,0,100,0,413,"CA",908,374002,10/17/48
55601483273,0,153.93,17.48,0,2,474,2,0,0,46.69,0,474,"NY",113,1701902,02/22/40
55601486614,0,29.25,531.46,0,16,491,4,8,3,35.93,0,163.66,"RI",29,1024003,02/03/64
55601488090,0,54,295.59,0,4,128,2,1,0,36.3,0,128,"NJ",88,838103,05/07/42
55601488302,0,142.2,46.43,0,16,386,4,6,0,41.68,1,96.5,"MO",650,989403,10/19/51
55601491034,0,20,100.99,0,0,38,2,0,0,35.39,0,38,"CA",940,523102,05/16/81
55601492691,0,306.51,285.41,154.44,12,509,6,3,1,16.29,1,72.71,"NH",35,1517703,08/02/84
55601493137,0,59.99,15,0,19,702,2,10,1,67.99,0,702,"NY",141,763902,11/10/45
55601494217,0,0,236,0,16,682,2,7,1,31.84,0,341,"CA",958,1124301,07/03/59
55601496233,0,0,77,0,9,380,1,5,0,53.04,0,380,"VT",57,1871302,02/11/68
55601496875,0,107.5,10,0,9,346,2,6,0,34.71,0,173,"IL",600,2155101,07/10/49
55601498675,0,0,132.99,0,16,660,1,8,2,28.47,0,165,"CA",956,2150902,08/16/58
55601505401,0,0,83,0,3,139,1,1,0,50.18,0,139,"MD",210,1394402,10/02/51
55601512137,0,413.7,12,0,13,582,4,8,0,25.14,1,72.75,"OH",440,1516002,01/13/56
55601512331,0,1513.16,457.3,0,25,691,4,11,8,15.25,1,25.59,"TX",796,728603,04/03/82
55601512364,0,1123.65,212.54,0,18,691,2,9,5,36.09,0,53.15,"NY",126,15201,05/26/66
55601516537,0,257,364,0,16,672,3,7,1,25.69,1,134.4,"TX",799,2008103,05/03/54
55601523964,0,0,648.99,0,2,214,1,0,0,20.64,1,71.33,"WI",530,1594102,12/19/74
55601525616,0,0,118,0,13,341,1,6,0,200,0,341,"PA",180,1600903,10/19/70
55601531491,0,629.49,66.73,0,11,285,5,4,2,27.81,1,35.62,"WI",535,464202,11/04/58
55601532492,0,144.48,770.68,0,10,271,3,3,2,32.06,1,45.16,"MA",18,467203,05/10/60
55601532502,0,0,185.97,0,5,221,1,2,1,28.86,0,110.5,"CA",949,45402,05/01/74
55601538216,0,0,49.98,0,10,688,2,4,0,94.21,1,688,"GA",303,660703,05/10/52
55601551086,0,0,156,0,12,500,1,4,0,33.55,0,500,"OH",453,697102,01/26/72
55601557185,0,77.97,233.96,128.02,16,329,4,6,0,27.45,0,109.66,"VA",223,1810801,01/10/51
55601563452,0,106.47,130.73,0,5,685,4,2,0,23.53,0,137,"NY",100,1971501,07/30/54
55601568323,0,0,559.72,0,20,544,1,10,2,35.25,1,181.33,"NJ",74,1045902,11/27/65
55601569360,0,0,97.65,127.46,23,678,4,8,2,47.25,0,169.5,"OH",441,2066303,11/04/58
55601570234,0,0,879.43,0,3,516,1,1,0,18.04,1,86,"TN",376,1982702,05/22/58
55601575141,0,0,219.99,0,0,631,1,0,0,79.03,0,631,"NJ",85,1673801,09/23/88
55601575231,0,1384.38,82.06,0,21,677,7,10,4,20.67,1,56.41,"LA",705,1185903,"NA"
55601582767,0,59,187,0,14,487,2,8,0,83.92,0,243.5,"NC",276,1058501,02/10/52
55601586651,0,768.2,491.94,0,18,684,3,7,4,17.28,1,38,"RI",29,1802101,10/19/55
55601587292,0,231.95,985.24,0,25,684,4,9,6,19.38,1,68.4,"TX",799,355101,06/14/44
55601588552,355.5,105.38,2119.37,68.46,16,690,8,9,8,11.92,1,26.53,"NY",100,2146801,09/22/75
55601589405,0,0,311.97,0,17,662,2,10,1,32.86,0,220.66,"VA",234,803802,07/04/34
55601591172,17.49,66,6.5,0,0,625,3,0,0,86.59,0,312.5,"IL",610,1014102,02/22/35
55601591666,0,285.23,1090.82,0,17,389,2,7,5,20.25,0,27.78,"CA",945,2058603,11/14/47
55601592205,0,0,147,0,2,166,1,0,0,100,0,166,"KY",404,804903,07/04/59
55601592252,4,49.49,307.48,0,2,581,4,0,0,46.4,0,145.25,"CA",932,404601,05/11/70
55601598045,0,1721.4,152.98,29.99,24,656,8,9,3,16.54,0,46.85,"NH",32,909001,03/21/58
55601599611,0,0,185.94,100.95,22,530,3,10,2,31.22,1,88.33,"OH",432,1302201,01/19/33
55601603206,0,426.96,252,0,14,632,3,9,2,40.43,0,210.66,"MD",209,290201,11/29/56
55601604917,0,32,24,0,4,4,2,1,0,51.02,0,4,"CA",945,1229701,"NA"
55601607271,0,0,213.99,0,2,620,1,0,0,22.31,0,310,"NJ",80,1031902,06/30/65
55601609363,250,771.01,1970.94,84.5,23,634,15,10,8,8.47,1,24.38,"CA",915,294501,12/08/62
55601619511,0,0,88,0,3,144,1,1,0,100,0,144,"NV",891,988701,10/16/68
55601621567,0,0,92.73,0,7,292,1,1,0,33.92,0,292,"NC",275,451803,03/23/48
55601621624,0,0,278,0,11,311,1,4,0,56.73,0,155.5,"MA",10,260701,"NA"
55601629390,0,210.99,189,0,13,367,4,5,2,14.56,1,40.77,"NC",289,2076502,05/06/69
55601629736,0,196.83,789.15,0,21,694,3,11,5,28.22,1,38.55,"SC",291,918201,09/22/62
55601630635,0,0,86,0,15,437,1,7,0,100,0,437,"NY",114,477001,08/05/61
55601633313,0,604.57,38.62,0,15,390,3,7,3,25.7,1,78,"PA",191,158001,06/10/62
55601637490,1276.88,20,8,0,20,390,3,8,5,14.88,1,35.45,"MA",14,1545203,10/04/65
55601637623,0,9.99,39.96,39.98,14,681,3,1,0,34.88,0,113.5,"NJ",70,2115903,05/27/54
55601641785,0,0,83.98,0,1,268,1,0,0,35.97,0,134,"MA",24,663103,02/13/65
55601645284,0,0,1268.15,0,20,374,5,7,3,3.61,1,26.71,"RI",28,1361501,05/09/78
55601645341,0,0,83.5,0,17,453,1,9,1,55.57,1,151,"FL",346,2063003,08/12/48
55601646296,0,218.49,29.99,0,17,495,2,10,2,28.76,0,123.75,"NY",130,113902,06/16/60
55601649233,0,0,88.99,0,17,530,1,7,1,100,0,530,"FL",334,1996302,"NA"
55601650053,0,69.98,34.98,0,8,571,2,2,0,55.55,0,571,"AZ",852,1501703,04/11/82
55601653272,0,0,1927.24,0,21,568,4,7,4,16.85,1,47.33,"IL",604,2050701,01/26/47
55601665761,0,78.99,14.99,0,5,285,2,1,0,39.91,0,285,"PA",175,36801,02/28/31
55601666997,0,693.86,153.46,0,16,586,2,8,3,33.3,1,65.11,"MS",389,306902,10/15/64
55601669293,0,69.98,289.92,0,18,296,2,6,0,30.71,0,296,"DC",200,516902,"NA"
55601673331,0,24.5,109.45,0,9,490,2,1,1,24.77,0,163.33,"CA",940,1974601,10/28/61
55601678181,0,748.09,972.62,126,25,636,7,10,7,10.76,1,22.71,"CO",802,617003,11/11/67
55601678202,0,0,102.46,0,20,410,1,9,0,36.57,0,410,"AZ",850,1423102,10/05/68
55601683127,0,0,69.98,0,0,691,1,0,0,59.17,0,691,"NH",38,353501,06/24/59
55601685785,0,0,341.47,154.95,28,645,3,10,1,25.72,0,161.25,"IL",600,385302,02/05/62
55601686245,0,0,29,0,12,626,1,7,1,100,0,626,"MA",10,1162201,01/28/52
55601686786,0,39,192,0,3,254,2,2,0,37.93,0,254,"TN",372,1867602,"NA"
55601691061,0,38.5,1417.03,108.25,24,657,4,8,6,22.98,1,25.26,"NY",114,54501,11/21/75
55601693827,55.98,0,236.18,85.54,29,676,4,9,2,16.94,1,96.57,"IA",515,1767701,10/29/43
55601697146,0,0,128.98,0,12,300,1,4,0,64.31,0,300,"SC",291,613703,04/18/65
55601698781,0,0,393.16,0,22,698,2,9,2,6.05,1,99.71,"NC",286,802403,06/13/71
55601698936,0,0,998.41,0,16,353,3,6,3,8.93,1,27.15,"FL",323,927202,09/14/88
55601699375,0,252.44,127.99,1005.62,18,668,4,6,2,24.15,0,66.8,"MN",553,813303,01/17/70
55601700950,0,75.5,767.49,0,21,646,3,8,2,15.19,1,71.77,"RI",28,1509002,03/03/54
55601703896,0,0,402,0,17,699,1,10,1,35.47,0,699,"NJ",88,1106002,02/19/52
55601705843,0,0,88.98,0,2,509,1,1,0,56.06,0,509,"WY",825,982903,05/06/72
55601706055,0,0,166.99,0,15,302,1,4,0,38.16,0,302,"CT",68,287603,01/15/71
55601706066,0,59,35,0,0,437,2,0,0,53.25,0,218.5,"SC",296,832503,05/25/65
55601711163,0,0,35.1,0,13,354,1,3,0,8.1,1,177,"FL",333,1039303,07/01/56
55601712254,0,0,351.47,0,11,220,1,2,0,19.96,0,220,"MN",551,999002,09/05/58
55601712582,0,0,442.96,0,4,271,1,2,0,34.35,0,135.5,"MD",208,1998201,08/10/47
55601720220,0,0,69,136.93,5,453,2,0,0,18.89,0,226.5,"CO",812,2061301,07/01/49
55601720307,0,0,127,0,11,390,1,4,1,100,0,130,"TX",773,1825102,12/07/68
55601723616,0,14.99,186.53,0,10,278,5,1,1,20.52,1,25.27,"NJ",79,763503,09/27/81
55601729142,0,40.97,193.99,0,17,334,2,5,1,27.76,0,111.33,"GA",302,876001,02/24/62
55601731121,0,0,275,0,19,558,1,9,1,52.07,0,186,"VA",220,559902,10/08/51
55601733516,0,19.99,138.75,0,16,341,2,5,0,37.11,0,170.5,"VA",224,579803,08/13/48
55601735035,0,0,411,0,8,265,1,2,0,15.98,1,88.33,"WV",263,353603,10/29/33
55601735644,0,79.5,58.5,0,4,358,2,3,1,97.28,0,179,"VA",220,390201,08/31/60
55601737725,192.99,0,68,0,15,357,3,5,1,18.8,1,59.5,"GA",305,1169803,03/25/61
55601738470,0,0,122.5,0,15,420,1,10,1,34.82,0,210,"CT",68,1757601,04/24/49
55601741980,0,0,91,0,3,278,1,2,0,50.73,0,278,"MI",488,1518401,02/20/50
55601743957,0,0,1832.67,139.39,35,610,5,9,6,24.05,1,43.57,"MN",559,1564603,05/09/48
55601745793,0,0,785.16,0,10,52,2,1,0,31.9,1,10.4,"VA",221,1698103,03/11/82
55601753972,0,0,174.66,0,11,691,2,6,0,22.67,1,115.16,"CA",913,2019202,05/24/42
55601756467,0,59.96,8.99,0,14,36,2,6,1,28.54,0,36,"MI",485,1961201,07/21/50
55601757684,0,0,236.45,0,6,272,1,2,0,27.07,0,272,"OH",451,2140201,07/19/72
55601760697,0,146,68.98,104.97,16,313,3,5,2,9.8,1,44.71,"NY",100,1080302,"NA"
55601764253,0,0,294.8,0,7,689,1,2,0,27.51,0,344.5,"NY",147,751401,07/15/58
55601765391,0,0,556.74,0,19,480,1,10,2,19.83,1,96,"TX",761,1003603,06/10/78
55601768235,0,0,98,0,6,361,1,4,0,100,0,361,"CO",803,1969202,05/27/89
55601769102,0,0,96.49,20.99,16,665,2,8,2,33.23,0,221.66,"NC",272,1965403,10/05/58
55601770777,0,75.99,115.98,638.08,13,701,5,6,3,12.95,1,87.62,"IL",613,1871501,10/01/62
55601772533,0,179.75,111.49,0,16,537,3,9,1,38.79,0,89.5,"VA",201,1340103,06/03/72
55601773916,0,0,638.98,0,11,587,2,4,1,26.43,0,146.75,"AL",362,2034901,03/19/62
55601777923,0,0,540.16,0,9,326,1,1,1,24.48,1,54.33,"VT",56,1785301,10/16/75
55601786505,0,0,1084.1,0,20,531,3,9,7,17.43,1,48.27,"IL",604,2149303,10/13/63
55601790410,0,0,750.94,0,20,625,1,11,1,23.09,0,312.5,"LA",704,281602,09/11/54
55601793662,0,0,147.98,0,16,348,1,6,0,76.62,0,116,"IA",511,1744403,03/16/61
55601794616,0,0,78,0,6,214,1,1,0,100,0,214,"MI",488,1066203,08/14/38
55601798443,0,1762.42,35.98,43.07,16,585,4,9,4,13.62,1,58.5,"TN",381,856403,10/03/79
55601799004,0,401.99,21.75,42.98,14,293,3,4,1,26.73,0,58.6,"MD",206,1042201,04/23/68
55601801297,0,0,181.99,0,7,662,1,3,1,81.18,1,165.5,"IA",505,284503,04/20/42
55601809422,0,0,34,0,0,201,1,0,0,100,0,201,"PA",151,1742103,01/02/32
55601810750,0,0,214,0,19,565,1,10,2,41.46,0,282.5,"OH",441,783803,02/14/61
55601815430,0,0,422.5,0,14,509,1,8,0,24.01,0,254.5,"NY",140,75402,05/05/65
55601817476,0,193.99,231.44,0,10,613,2,3,1,22.78,0,122.6,"SD",575,893002,04/30/56
55601819131,0,0,1084.82,0,22,642,1,10,6,20.17,1,71.33,"WI",530,1989602,07/15/78
55601830075,0,0,556.43,0,24,479,1,6,1,22.4,0,79.83,"CT",68,1247601,05/24/58
55601832516,0,0,504.29,0,16,328,1,6,0,35.52,0,109.33,"FL",339,1940102,05/08/79
55601834226,0,0,371.43,0,1,179,1,0,0,28.24,0,59.66,"NY",100,657803,01/19/69
55601835490,0,0,517.96,0,14,346,1,6,1,23.01,1,86.5,"IL",617,1499202,04/15/52
55601836736,0,0,349.45,0,19,697,1,10,2,27.95,1,139.4,"CT",62,497201,05/29/66
55601840663,29.99,56.49,309.95,0,17,683,3,8,0,19.49,1,170.75,"CA",945,1438703,08/17/81
55601843093,0,0,439.36,0,17,341,2,5,0,47.17,1,48.71,"VT",57,1022101,01/05/56
55601844216,0,0,80.97,0,1,241,1,1,0,58.31,0,241,"VA",245,104701,11/04/53
55601847075,0,0,139.5,0,14,304,1,5,0,100,0,304,"FL",327,722401,10/11/84
55601849336,0,0,1429.92,0,2,539,1,1,0,18.88,1,49,"LA",706,1720001,07/29/60
55601851045,0,139,140.94,0,2,273,2,2,0,38.97,0,136.5,"SC",295,1894401,"NA"
55601868971,75.98,0,407,0,4,291,2,1,0,27,0,145.5,"MN",560,37602,07/29/59
55601870284,0,0,132,0,15,567,2,7,1,34.19,0,283.5,"MD",210,1248302,05/20/68
