cid,month,amount,payment_type,channel,buy,class,coupons,items
55627030053,201711,225.99,0,0,1,3,0,5
55627073546,201711,99.74,0,0,1,1,1,2
55627092435,201711,84,0,0,1,1,0,1
55627104404,201711,44,1,0,1,1,0,1
55627219515,201711,59,0,0,1,2,0,4
55627273843,201711,79.99,1,0,1,4,0,5
55627277771,201711,82,0,0,1,2,0,3
55627310461,201711,159.96,0,0,1,3,0,4
55627341230,201711,434,1,0,1,5,1,9
55627357363,201711,179.98,0,0,2,4,1,5
55627372461,201711,147.97,0,0,1,7,0,10
55627571011,201711,104.42,0,0,2,3,1,6
55627581056,201711,44.99,0,0,1,6,0,8
55627622041,201711,89.99,0,0,1,1,0,3
55627647040,201711,35.99,1,0,1,2,1,3
55627701410,201711,246.57,1,0,1,7,1,9
55627760675,201711,169,0,0,1,4,1,7
55627806146,201711,146,0,0,1,3,0,5
55627822054,201711,18,0,0,1,2,0,3
55627835465,201711,243.88,1,0,1,4,1,7
55627842023,201711,69.97,0,0,1,1,0,3
55627880995,201711,83.49,0,0,1,2,0,3
55627910027,201711,174.99,0,0,1,3,0,6
55627943014,201711,74,0,0,1,2,0,3
55627962264,201711,224.96,1,0,1,2,1,4
55627983630,201711,171.96,0,0,1,2,0,4
55628004970,201711,202.05,1,0,1,3,1,3
55628034724,201711,399.89,1,0,1,13,2,29
55628047007,201711,34.98,0,0,1,3,0,3
55628083270,201711,93.49,0,0,1,2,0,2
55628199551,201711,82.99,0,0,1,2,0,3
55628244561,201711,115,0,0,1,3,0,7
55628293237,201711,111.99,0,0,1,3,0,4
55628313782,201711,74.97,0,0,1,3,0,4
55628470281,201711,147,1,0,1,2,1,2
55628705606,201711,44.98,1,0,1,3,0,5
55628805340,201711,431.64,1,0,1,5,1,8
55628808152,201711,115.99,0,0,1,3,0,3
55628826444,201711,73,1,0,1,2,1,3
55628850113,201711,247.99,1,0,1,2,0,2
55628905273,201711,48.59,1,0,1,2,1,2
55628905507,201711,84.98,1,0,1,4,0,7
55628969062,201711,19.99,0,0,1,1,0,2
55629001053,201711,139.99,0,0,1,1,0,1
55629050576,201711,239.49,0,0,1,4,0,7
55629051162,201711,57.74,0,0,1,3,1,4
55629086883,201711,118.96,1,0,1,4,0,6
55629100965,201711,222,0,0,1,5,0,10
55629212510,201711,139.99,0,0,1,2,0,2
55629257713,201711,98,0,0,1,2,0,2
55629358535,201711,97,0,0,1,4,0,5
55629400690,201711,49,0,0,1,2,0,3
55629411454,201711,99.98,0,0,1,2,0,2
55629435373,201711,100,1,0,1,1,0,1
55629437577,201711,99.24,0,0,1,1,0,1
55629482490,201711,127.98,0,0,1,1,0,4
55629484052,201711,58,0,0,1,2,0,2
55629502581,201711,108,1,0,1,2,0,2
55629574153,201711,206.99,1,0,1,4,0,4
55629603853,201711,22.5,0,0,1,2,0,4
55629648461,201711,264.5,0,0,1,3,0,5
55629675890,201711,92.98,1,0,1,6,1,8
55629720121,201711,158.98,1,0,1,3,0,4
55629861206,201711,63.25,1,0,1,3,1,6
55629888232,201711,502.64,1,0,2,7,2,14
55629996117,201711,34,0,0,1,1,0,2
55630019087,201711,188.98,0,0,1,2,0,3
55630102732,201711,126.96,1,0,1,6,1,12
55630108716,201711,198,1,0,1,3,0,4
55630110313,201711,359.94,0,0,3,4,1,8
55630136357,201711,68.99,0,0,1,5,0,5
55630136447,201711,59.98,1,0,1,2,0,2
55630163706,201711,54.98,0,0,1,8,0,9
55630163775,201711,205.95,0,0,1,4,0,4
55630169085,201711,67,0,0,1,1,0,1
55630171356,201711,168.97,1,0,1,3,1,4
55630230442,201711,333.99,1,0,1,4,0,4
55630242964,201711,297.75,0,0,1,3,1,6
55630324200,201711,29,1,0,1,4,0,4
55630347274,201711,141.98,0,0,1,5,0,10
55630351572,201711,10,0,0,1,1,0,2
55630354722,201711,352.24,1,0,1,9,1,14
55630420476,201711,63,0,0,1,2,0,4
55630500860,201711,121.98,0,0,1,3,0,6
55630672037,201711,59.99,0,0,1,1,0,1
55630687947,201711,49,0,0,1,1,0,1
55630758553,201711,75.59,1,0,1,3,1,3
55630761872,201711,84.59,1,0,1,3,1,3
55630795576,201711,97.46,1,0,1,11,2,20
55630851320,201711,74.98,0,0,1,1,0,2
55630963504,201711,136.98,1,0,1,3,0,4
55631171177,201711,361.24,0,0,1,3,1,5
55631211521,201711,19.99,0,0,1,3,0,7
55631227506,201711,241.63,1,0,1,7,2,15
55631238047,201711,205.97,1,0,1,3,0,8
55631243922,201711,69.99,0,0,1,1,0,1
55631357896,201711,232,1,0,2,4,0,4
55631361833,201711,261,1,0,1,9,1,16
55631390723,201711,176.24,1,0,1,8,2,13
55631391937,201711,29.98,0,0,1,2,0,3
55631480802,201711,74.97,0,0,1,3,0,4
55631512190,201711,256.99,1,0,1,8,2,16
55631524157,201711,66,1,0,1,5,2,6
55631537311,201711,29.99,1,0,1,1,1,2
55631537322,201711,45,0,0,1,2,0,4
55631543857,201711,75,1,0,1,6,0,8
55631562757,201711,333.72,0,0,1,4,1,5
55631599917,201711,55.5,1,0,1,1,1,1
55631684156,201711,69,0,0,1,3,0,3
55631698117,201711,60.97,1,0,1,3,0,5
55631705770,201711,195.98,0,0,1,4,0,5
55631766586,201711,133.95,1,0,2,4,0,7
55631784993,201711,168.49,1,0,1,5,1,12
55631800211,201711,55.49,0,0,1,7,0,13
55631800637,201711,168,1,0,1,4,0,4
55631820437,201711,126.48,1,0,1,3,0,4
55631842985,201711,98,1,0,1,1,1,2
55631893060,201711,484.81,0,0,1,5,2,12
55631951737,201711,122.99,1,0,1,4,1,4
55632063246,201711,202,0,0,5,6,0,9
55632099362,201711,364.5,1,0,1,7,1,10
55632127225,201711,247.38,0,0,1,9,2,23
55632134223,201711,24.99,0,0,1,2,0,2
55632146486,201711,313.18,1,0,2,9,1,13
55632193354,201711,103,0,0,1,1,0,1
55632263590,201711,239.9,1,0,1,9,1,11
55632277302,201711,74.97,0,0,1,5,1,7
55632294460,201711,31.97,0,0,1,1,1,2
55632300950,201711,132.98,1,0,1,8,0,10
55632341537,201711,103.25,1,0,1,4,1,5
55632392726,201711,108,0,0,1,2,0,4
55632396946,201711,217.79,1,0,1,3,1,3
55632467361,201711,235,1,0,1,4,0,4
55632491344,201711,49,0,0,1,2,0,3
55632616873,201711,9.98,1,0,1,2,0,3
55632636853,201711,72.75,1,0,1,10,1,13
55632661444,201711,223.88,1,0,1,8,1,35
55632759026,201711,39,0,0,1,1,0,1
55632803215,201711,49.99,0,0,1,1,0,1
55632927326,201711,148.98,0,0,1,2,0,3
55632949582,201711,69.74,0,0,1,3,1,3
55632963755,201711,72,0,0,1,1,0,3
55632983331,201711,237.59,1,0,1,8,1,13
55633026404,201711,366.99,0,0,1,2,1,3
55633093332,201711,537.5,1,0,1,1,1,2
55633108867,201711,265.99,0,0,1,5,1,6
55633140694,201711,526.9,0,0,2,7,0,14
55633158107,201711,182.25,1,0,1,2,1,6
55633168504,201711,84,0,0,1,2,0,2
55633183480,201711,12.99,0,0,1,3,0,3
55633185277,201711,73.5,0,0,1,1,0,1
55633292582,201711,53,0,0,1,2,0,2
55633316691,201711,364.97,1,0,1,6,0,9
55633354354,201711,146.99,0,0,1,2,0,4
55633370150,201711,221.24,0,0,1,4,0,6
55633383017,201711,147.74,1,0,1,4,1,11
55633397230,201711,113.97,0,0,1,4,0,5
55633402730,201711,111,0,0,1,3,0,4
55633418467,201711,49,1,0,1,1,1,2
55633435332,201711,63,0,0,1,1,0,2
55633448156,201711,45,0,0,1,2,0,2
55633464110,201711,39.99,0,0,1,2,0,3
55633500593,201711,63.5,1,0,1,3,1,3
55633538044,201711,63,0,0,1,2,0,2
55633544827,201711,73.5,0,0,1,1,1,3
55633601090,201711,337.94,1,0,1,9,1,10
55633628235,201711,89.99,0,0,1,2,0,2
55633677714,201711,29.99,0,0,1,2,0,4
55633703486,201711,137.98,0,0,1,4,0,5
55633734291,201711,25,0,0,1,1,0,1
55633870652,201711,148.48,0,0,1,1,1,3
55633882723,201711,160.98,1,0,1,4,0,4
55633926520,201711,335,1,0,1,5,0,7
55633999522,201711,100,0,0,1,3,0,4
55634006076,201711,80.25,0,0,1,4,1,9
55634039197,201711,178.44,1,0,1,7,3,32
55634102422,201711,3.42,0,0,1,5,1,7
55634125193,201711,108,0,0,1,3,0,3
55634151956,201711,25,1,0,1,2,0,3
55634231100,201711,334.99,0,0,1,4,0,4
55634257357,201711,365.9,1,0,1,2,1,3
55634441406,201711,147.98,0,0,1,3,0,6
55634449600,201711,100,1,0,1,7,0,8
55634484261,201711,44.99,0,0,1,5,0,8
55634496015,201711,58,0,0,1,2,0,2
55634509595,201711,236.23,0,0,1,2,1,3
55634543513,201711,142,0,0,1,4,1,5
55634567386,201711,77,0,0,1,2,0,2
55634595624,201711,291.42,1,0,1,7,0,12
55634630871,201711,257.21,1,0,1,8,2,18
55634636462,201711,316.5,0,0,1,1,1,1
55634656262,201711,53.99,0,0,1,1,0,2
55634695593,201711,87.73,1,0,1,6,1,7
55634723636,201711,186.99,0,0,1,6,0,10
55634742064,201711,739.7,1,0,1,1,1,2
55634754416,201711,625.92,1,0,1,5,1,14
55634773035,201711,317.68,1,0,1,9,1,11
55634777086,201711,49,0,0,1,9,0,10
55634795965,201711,118.97,0,0,1,6,0,11
55634836464,201711,350.98,0,0,1,5,0,7
55634858853,201711,98.98,0,0,1,9,0,16
55634859382,201711,131.97,0,0,1,1,0,1
55634868076,201711,68.99,0,0,1,2,0,2
55634940222,201711,98,0,0,1,2,0,2
55634954634,201711,39.99,0,0,1,2,0,2
55634960653,201711,73.5,0,0,1,1,0,1
55634997633,201711,209,1,0,1,6,1,12
55635000792,201711,35.2,0,0,1,2,1,4
55635025001,201711,279.98,0,0,1,3,0,3
55635049234,201711,200.99,0,0,1,1,1,2
55635050054,201711,80.99,0,0,1,4,0,7
55635074694,201711,98,0,0,1,4,0,8
55635099332,201711,83,1,0,1,3,0,3
55635114484,201711,14.99,0,0,1,1,0,1
55635121187,201711,41.99,0,0,1,5,0,9
55635206590,201711,196.6,0,0,1,3,0,3
55635210391,201711,39.98,0,0,1,3,0,4
55635216962,201711,201,1,0,1,5,1,6
55635231314,201711,53.99,0,0,1,4,0,7
55635260341,201711,59,0,0,1,5,0,7
55635264695,201711,108.49,0,0,1,4,0,9
55635266754,201711,98,1,0,1,5,0,13
55635285395,201711,331.99,1,0,1,4,1,5
55635290593,201711,287.21,1,0,1,9,1,13
55635340056,201711,176.99,1,0,1,2,0,4
55635385824,201711,227.99,0,0,1,5,1,5
55635408402,201711,224.22,0,0,1,3,0,6
55635466734,201711,48,0,0,1,6,0,15
55635474597,201711,635,1,0,1,10,2,17
55635475532,201711,180,1,0,1,5,1,10
55635574071,201711,14.99,1,0,1,3,0,6
55635578503,201711,181.47,1,0,1,5,2,5
55635595625,201711,97,0,0,1,1,0,1
55635636586,201711,55,1,0,1,1,0,2
55635649197,201711,175.99,0,0,1,4,0,5
55635701587,201711,314.96,0,0,1,4,1,7
55635738231,201711,139.99,0,0,1,1,0,1
55635785987,201711,17.5,1,0,1,1,0,2
55635888983,201711,67.48,1,0,1,1,1,4
55635903345,201711,34.01,0,0,1,3,0,4
55635924812,201711,107,0,0,1,2,0,2
55636082740,201711,59.99,1,0,1,10,1,18
55636146020,201711,26.24,1,0,1,1,1,2
55636147966,201711,44.25,0,0,1,3,1,4
55636297232,201711,78,0,0,1,2,1,2
55636311181,201711,104.97,0,0,1,5,0,8
55636392722,201711,182,0,0,1,3,0,3
55636403576,201711,68,0,0,1,1,0,2
55636441635,201711,327.96,1,0,1,3,1,7
55636451874,201711,65.25,0,0,1,3,1,4
55636567456,201711,184.48,1,0,1,4,2,9
55636629354,201711,15,0,0,1,3,1,4
55636718667,201711,110.86,0,0,1,2,1,5
55636900130,201711,264.12,1,0,1,5,1,8
55636913372,201711,215.97,1,0,1,4,1,5
55636946187,201711,29.99,0,0,1,1,0,1
55636952793,201711,158.99,1,0,1,5,1,5
55636985463,201711,63.99,1,0,1,3,0,5
55636998005,201711,318.96,0,0,1,5,0,9
55637045311,201711,263.5,1,0,1,8,2,21
55637103282,201711,29.25,1,0,1,3,1,3
55637192202,201711,108,0,0,1,2,0,2
55637273361,201711,45,0,0,1,4,0,6
55637418203,201711,186.99,0,0,1,6,0,9
55637514536,201711,146,1,0,1,3,0,4
55637559980,201711,114.73,0,0,2,4,1,6
55637579157,201711,147,0,0,1,1,0,2
55637586911,201711,387,1,1,1,6,2,10
55637600237,201711,103.98,1,0,1,4,0,5
55637735353,201711,58,0,0,1,2,0,4
55637749596,201711,25,0,0,1,2,0,2
55637781974,201711,39,0,0,1,2,0,5
55637812515,201711,99,0,0,1,1,0,1
55637844927,201711,89.99,0,0,1,2,0,2
55637900434,201711,49.98,1,0,1,2,0,3
55637968861,201711,243.7,1,0,1,5,1,11
55637982270,201711,59,0,0,1,4,0,4
55637989626,201711,132.48,0,0,1,2,0,2
55638008027,201711,185.99,0,0,1,1,1,1
55638022870,201711,123.75,1,0,1,3,1,4
55638068364,201711,210.93,1,0,1,9,1,22
55638081943,201711,50,0,0,1,2,0,5
55638186264,201711,128.99,0,0,1,2,0,2
55638203060,201711,29.98,1,0,1,4,0,5
55638227325,201711,158,0,0,1,1,0,1
55638257915,201711,58.99,0,0,1,1,0,1
55638329331,201711,128.24,1,0,1,2,1,6
55638369414,201711,170.99,0,0,1,4,1,5
55638394131,201711,149.97,0,0,1,3,0,3
55638448434,201711,183,0,0,1,4,0,5
55638558696,201711,107.5,0,0,1,5,0,8
55638623710,201711,62.25,0,0,1,4,1,8
55638667077,201711,25,0,0,1,3,0,5
55638706824,201711,23.58,1,0,1,6,2,14
55638799965,201711,239.98,1,1,1,1,1,1
55638933837,201711,80,0,0,1,2,0,3
55638958634,201711,36.98,0,0,1,3,0,4
55638988640,201711,17.49,0,0,1,6,0,9
55638999123,201711,183.99,0,0,1,3,0,3
55639099372,201711,194.99,1,0,1,4,1,10
55639149354,201711,406.93,1,0,1,4,1,7
55639167095,201711,121.49,1,0,1,4,1,5
55639203803,201711,140.85,1,0,1,4,1,4
55639207922,201711,199.23,1,0,1,3,1,4
55639210283,201711,66,0,0,1,4,1,6
55639236744,201711,139.99,0,0,1,4,0,7
55639237972,201711,263,1,1,1,5,2,7
55639244080,201711,168.97,0,0,1,3,0,5
55639279213,201711,10,1,0,1,2,1,3
55639482703,201711,174.91,1,1,1,4,1,12
55639490173,201711,250,1,0,1,8,1,12
55639597205,201711,49,0,0,1,1,0,1
55639604170,201711,289.97,1,0,1,3,0,9
55639639091,201711,77.97,1,0,1,7,0,15
55639647267,201711,119.99,0,0,1,1,0,3
55639648112,201711,47.98,0,0,1,2,1,2
55639654377,201711,477.83,1,0,1,3,0,6
55639751285,201711,159.97,0,0,1,3,0,3
55639761826,201711,52.2,1,0,1,1,1,1
55639850825,201711,50.99,1,0,1,8,2,14
55639862763,201711,95,0,0,1,1,0,3
55639938565,201711,46.11,1,1,1,3,1,5
55640030023,201711,80.98,0,0,1,3,0,7
55640068916,201711,239.96,0,0,1,4,1,7
55640124131,201711,119.99,1,0,1,8,2,14
55640126652,201711,231.5,0,0,1,3,0,4
55640194570,201711,128.49,0,0,1,2,0,2
55640246723,201711,104.98,0,0,1,2,0,2
55640255554,201711,15,0,0,1,3,1,5
55640333461,201711,12,0,0,1,3,0,4
55640399580,201711,161.93,0,0,1,7,0,15
55640512323,201711,24,0,0,1,4,0,4
55640563365,201711,36.75,0,0,1,2,1,4
55640634227,201711,76.5,0,0,1,3,0,6
55640636773,201711,134.74,0,0,1,2,1,7
55640651857,201711,69.99,0,0,1,1,0,1
55640669544,201711,86.24,0,0,1,1,1,1
55640686770,201711,335.95,0,0,1,3,0,4
55640712484,201711,73.5,1,0,1,2,1,3
55640716884,201711,133.95,0,0,1,3,0,4
55640725026,201711,53.99,0,0,1,1,1,1
55640741453,201711,157,0,0,1,5,0,15
55640744287,201711,102.75,0,0,1,3,1,3
55640775045,201711,243,0,0,1,4,0,10
55640784993,201711,10,0,0,1,1,0,2
55640806037,201711,43.99,0,0,1,6,0,8
55640810562,201711,377.25,0,0,1,2,1,4
55640835482,201711,216.24,0,0,1,10,1,10
55640842196,201711,99,0,0,1,1,0,1
55640895826,201711,167.98,0,0,1,5,2,10
55640905116,201711,117,0,0,1,2,0,3
55640906322,201711,158,0,0,1,4,0,4
55640907413,201711,167.99,1,0,1,3,0,3
55640972303,201711,76,0,0,1,4,0,5
55640986232,201711,92.96,0,0,1,1,0,2
55640987482,201711,138.73,0,0,1,3,1,4
55641070864,201711,78,0,0,1,1,0,2
55641092510,201711,102.98,0,0,1,1,0,1
55641126066,201711,98,0,0,1,1,0,2
55641133525,201711,293.75,1,0,1,4,1,10
55641153552,201711,84,0,0,1,1,0,1
55641164510,201711,169.96,1,1,1,3,1,6
55641172081,201711,436.79,1,0,1,5,1,9
55641187166,201711,753.67,0,0,1,8,1,23
55641210453,201711,310.19,0,0,1,3,1,6
55641221127,201711,25,0,0,1,1,0,1
55641256941,201711,24.99,1,0,1,5,0,7
55641273735,201711,111,0,0,1,4,0,5
55641279687,201711,79.98,0,0,1,4,0,6
55641301252,201711,261,0,0,1,2,0,2
55641302703,201711,59,0,0,1,3,0,4
55641313200,201711,25,0,0,1,2,0,6
55641320996,201711,90.5,0,0,1,1,0,1
55641326510,201711,5,0,0,1,3,0,4
55641368642,201711,44.99,0,0,1,2,0,2
55641400692,201711,231.3,1,0,1,1,1,1
55641501885,201711,83.99,0,0,1,3,0,5
55641533464,201711,139.49,0,0,1,2,1,4
55641585160,201711,390.96,0,0,1,4,0,6
55641589232,201711,159.96,0,0,1,3,0,4
55641652646,201711,155,0,0,1,1,0,1
55641655696,201711,88,0,0,1,1,0,1
55641664021,201711,83,0,0,1,2,0,2
55641717457,201711,119,0,0,1,2,0,2
55641753017,201711,355.5,1,0,1,7,1,24
55641768895,201711,49,0,0,1,2,0,3
55641789313,201711,268.98,0,0,1,3,0,7
55641817371,201711,78,0,0,1,1,0,2
55641834673,201711,280.25,0,0,1,7,0,10
55641894963,201711,147,0,0,1,3,0,4
55641941953,201711,96,0,0,1,2,0,2
55641977897,201711,226.79,1,0,1,4,0,5
55641980055,201711,195,0,0,1,3,0,3
55641980981,201711,49,0,0,1,1,0,2
55642048310,201711,224,0,0,1,4,0,4
55642086503,201711,129.98,0,0,1,3,0,3
55642124043,201711,198.97,0,0,1,3,0,3
55642131805,201711,337.47,0,0,1,7,1,11
55642145150,201711,187.96,0,0,1,3,0,10
55642178361,201711,269.24,1,0,1,13,1,22
55642201047,201711,243.98,0,0,1,9,0,17
55642254724,201711,139.99,0,0,1,2,0,2
55642267595,201711,49,0,0,1,2,0,3
55642271475,201711,141.3,1,0,1,2,1,2
55642304720,201711,289,0,0,2,6,0,6
55642330413,201711,108,0,0,1,6,0,9
55642330561,201711,99.99,0,0,1,1,0,1
55642334442,201711,119.97,0,0,1,2,1,2
55642363196,201711,562.16,1,0,1,7,2,14
55642375302,201711,228.02,0,0,1,5,0,13
55642378510,201711,98,0,0,1,1,0,2
55642411165,201711,161.25,0,0,1,2,1,4
55642441780,201711,166,0,0,1,2,0,4
55642618911,201711,187,0,0,1,3,0,4
55642642116,201711,466.96,0,0,2,6,2,18
55642664675,201711,132,1,0,1,7,2,26
55642666950,201711,57.01,1,0,1,3,0,6
55642705952,201711,338.4,1,0,1,6,1,10
55642715784,201711,99.97,0,0,1,3,0,3
55642752471,201711,168.99,0,0,1,4,1,12
55642819136,201711,89.99,0,0,1,3,0,4
55642839693,201711,131.23,0,0,1,5,1,5
55642863283,201711,129.98,1,0,1,3,0,4
55642979506,201711,39,0,0,1,1,0,1
55643087721,201711,26.99,0,0,1,2,0,3
55643091544,201711,99.5,0,0,1,2,1,2
55643141991,201711,58,1,0,1,2,0,7
55643147142,201711,313.99,0,0,1,5,0,5
55643172904,201711,528.47,1,0,1,1,1,4
55643179950,201711,19.99,0,0,1,3,0,5
55643235566,201711,188.96,0,0,1,6,0,8
55643267967,201711,139.99,0,0,1,1,0,1
55643378342,201711,93.99,0,0,1,3,0,5
55643533815,201711,177.3,1,0,1,4,0,4
55643588943,201711,319.24,1,0,1,13,1,22
55643664755,201711,390.99,1,0,1,3,1,4
55643748974,201711,124.97,0,0,1,3,0,3
55643755925,201711,210.87,0,0,1,4,1,7
55643822614,201711,17.24,1,0,1,2,1,3
55643838242,201711,106.99,0,0,1,3,0,3
55643847783,201711,29.99,0,0,1,2,0,2
55643877515,201711,102,0,0,1,1,0,2
55643887383,201711,385.94,0,0,1,3,0,5
55643947311,201711,80.24,1,0,1,7,3,8
55643955750,201711,93.98,0,0,1,2,0,3
55643967573,201711,104.96,0,0,1,3,0,5
55644004211,201711,266.23,0,0,1,4,1,6
55644048774,201711,650,0,0,1,2,1,4
55644082037,201711,178.96,1,0,1,2,0,4
55644103017,201711,29,0,0,1,5,0,5
55644104087,201711,84,0,0,1,1,0,1
55644104807,201711,98,0,0,1,4,0,7
55644107002,201711,145.48,1,0,1,5,1,7
55644111434,201711,117,0,0,1,1,0,3
55644113155,201711,124,0,0,1,4,0,6
55644206194,201711,25,1,0,1,7,0,15
55644281333,201711,120.99,0,0,1,2,0,3
55644317265,201711,188.98,0,0,1,3,0,6
55644375067,201711,98,0,0,1,3,0,8
55644394327,201711,412.99,0,0,1,5,1,11
55644466240,201711,256.99,0,0,1,3,0,9
55644555081,201711,54.98,0,0,1,1,0,1
55644589754,201711,490.57,0,0,1,9,1,15
55644608055,201711,49,0,0,1,1,0,2
55644633727,201711,178.7,0,0,1,8,1,13
55644694841,201711,218,0,0,1,3,0,5
55644720320,201711,130.98,0,0,1,4,0,6
55644721073,201711,206,0,0,1,6,0,7
55644740762,201711,1.53,0,0,1,10,0,27
55644814854,201711,275,0,0,1,4,0,6
55644818320,201711,298.75,1,0,1,5,1,12
55644838502,201711,172.99,0,0,1,3,0,3
55644913652,201711,19.99,0,0,1,2,0,3
55645016756,201711,174,0,0,1,5,0,9
55645105247,201711,243,0,0,1,3,0,7
55645154391,201711,308.98,0,0,1,3,1,4
55645158160,201711,282.96,1,0,2,5,1,10
55645196681,201711,72.49,0,0,1,2,0,2
55645231801,201711,352.93,1,0,1,5,1,11
55645264302,201711,77,0,0,1,2,0,2
55645313961,201711,131.49,0,0,1,3,0,4
55645365902,201711,134,0,0,1,2,0,4
55645392056,201711,266.99,0,0,1,3,0,4
55645411687,201711,207,0,0,1,3,0,3
55645501157,201711,347.99,0,0,1,11,1,20
55645537363,201711,93.75,0,0,1,2,1,3
55645633966,201711,110.25,1,0,1,1,1,2
55645675355,201711,122.24,0,0,1,1,1,1
55645706404,201711,29,0,0,1,3,0,4
55645713525,201711,79.99,0,0,1,3,0,4
55645740831,201711,406.92,0,0,1,9,0,14
55645748943,201711,292,0,0,2,3,0,6
55645751970,201711,24.9,1,0,1,13,1,50
55645790342,201711,119.99,0,0,1,1,0,1
55645806340,201711,12.99,0,0,1,1,0,1
55645981243,201711,87.99,1,0,1,3,1,11
55646138912,201711,108,0,0,1,1,0,1
55646190402,201711,52.49,0,0,1,7,1,11
55646194060,201711,37.5,0,0,2,3,0,6
55646204745,201711,29.99,0,0,1,4,0,4
55646215376,201711,382,0,0,1,1,0,1
55646246574,201711,103,0,0,1,2,0,4
55646250443,201711,252,0,0,1,5,0,7
55646290447,201711,59,1,0,1,3,1,5
55646314851,201711,16.99,1,0,1,4,0,4
55646364801,201711,98,0,0,1,5,0,6
55646394747,201711,80.24,0,0,1,2,1,4
55646404570,201711,531.87,0,0,1,2,1,4
55646449074,201711,69,0,0,1,2,0,3
55646527183,201711,95.5,0,0,1,4,0,7
55646560843,201711,84.98,1,0,1,13,0,26
55646571225,201711,88.75,1,0,1,3,1,5
55646602815,201711,18.74,1,0,1,1,1,1
55646623526,201711,62.97,0,0,1,4,0,6
55646642314,201711,193,0,0,1,3,0,5
55646714574,201711,75.97,0,0,1,1,0,3
55646801625,201711,178,0,0,1,2,0,2
55646857596,201711,200.98,0,0,1,4,1,4
55646879602,201711,181.74,0,0,1,2,1,5
55647071027,201711,152.99,0,0,1,3,0,6
55647147337,201711,166.5,0,0,4,5,1,12
55647150926,201711,416.98,1,0,1,9,1,18
55647218123,201711,328.72,1,0,1,3,0,4
55647258491,201711,229.98,0,0,1,5,0,6
55647378436,201711,337.99,1,0,1,2,0,4
55647386640,201711,418.74,1,0,1,5,1,15
55647408146,201711,165.75,1,0,1,3,1,7
55647456217,201711,69.97,0,0,1,3,0,4
55647458020,201711,157,1,0,1,2,0,5
55647488146,201711,70.99,0,0,1,1,0,1
55647561957,201711,52.49,0,0,1,2,0,2
55647580486,201711,144,1,0,1,10,4,24
55647595606,201711,792.65,0,0,1,7,1,14
55647614484,201711,37.49,0,0,1,3,1,7
55647631346,201711,69.73,0,0,1,2,1,4
55647712414,201711,156,0,0,1,4,0,4
55647747032,201711,98.97,1,0,1,3,0,3
55647752793,201711,61,0,0,1,3,0,4
55647812800,201711,38,0,0,1,1,0,1
55647830293,201711,402.72,1,0,1,8,3,16
55647836493,201711,305.99,0,0,1,5,1,8
55647840373,201711,665.94,1,0,1,4,0,14
55647840610,201711,252.74,1,0,1,5,1,11
55647855010,201711,130.95,0,0,1,4,0,5
55647865246,201711,70.99,0,0,1,2,0,2
55647899821,201711,99,1,0,1,2,0,3
55647907524,201711,29.99,0,0,1,2,0,3
55647913396,201711,29,1,0,1,1,0,1
55647971640,201711,68.98,0,0,1,1,0,3
55648019653,201711,233.99,1,0,1,4,0,9
55648025740,201711,98,0,0,1,1,0,2
55648136202,201711,114.98,1,0,3,3,1,3
55648204455,201711,25,0,0,1,2,0,3
55648209542,201711,266.99,1,0,1,4,0,4
55648243540,201711,93,0,0,2,3,0,4
55648290690,201711,185.98,1,0,1,3,0,4
55648332097,201711,32.97,0,0,1,5,0,7
55648532325,201711,257.66,1,0,3,8,1,11
55648634184,201711,130.5,1,0,1,2,0,4
55648745334,201711,117.99,1,0,1,3,1,6
55648755076,201711,108.49,0,0,1,2,1,4
55648774361,201711,97.98,0,0,1,3,0,4
55648806635,201711,136,0,0,1,5,1,6
55648811675,201711,128.67,1,0,1,3,1,3
55648833264,201711,121.99,0,0,1,3,0,3
55648889313,201711,116.25,1,0,1,1,1,2
55648911867,201711,106.49,0,0,3,5,1,8
55648996572,201711,108,1,0,1,2,0,3
55649051852,201711,179.23,0,0,1,2,1,3
55649066364,201711,379.91,0,0,1,6,0,9
55649104657,201711,118,1,0,1,2,0,5
55649181023,201711,445.97,0,0,2,9,0,14
55649321614,201711,25,0,0,1,2,0,3
55649403640,201711,73.99,0,0,1,3,0,3
55649423956,201711,567.72,0,0,1,5,1,11
55649449743,201711,408.58,1,0,1,3,1,14
55649521890,201711,162,0,1,1,6,0,10
55649524734,201711,152.48,1,0,1,4,0,7
55649617221,201711,99.98,0,0,1,5,0,5
55649651940,201711,49.99,0,0,1,2,0,2
55649730700,201711,158.97,1,0,1,4,1,4
55649785883,201711,106,0,0,1,2,0,2
55649915637,201711,116.99,0,0,1,3,0,3
55649946543,201711,14.25,1,0,1,6,1,8
55649956713,201711,78.99,0,0,1,2,0,2
55650022126,201711,159.99,0,1,1,5,0,5
55650081992,201711,148.46,1,0,1,3,0,5
55650089707,201711,69.99,0,0,1,1,0,1
55650117891,201711,7.49,0,0,1,3,1,4
55650150355,201711,142.48,0,0,1,5,1,6
55650162970,201711,149.22,0,0,1,4,0,5
55650243066,201711,188.94,0,0,1,4,0,13
55650301137,201711,503,1,1,1,6,2,14
55650302073,201711,319.49,1,0,1,7,2,15
55650399747,201711,251.48,0,0,1,10,1,17
55650664977,201711,209.98,0,0,4,12,0,35
