cid,last_month_buy,amount,payment_type,channel,buy,class,coupons,items
55602359625,201709,103.5,0,0,3,3,0,4
55602366285,201707,468.44,1,0,7,7,0,19
55602368311,201711,504.11,1,0,17,2,0,7
55602370266,201706,88,0,0,2,4,0,6
55602384375,201705,75.75,1,0,1,2,0,3
55602391171,201707,106.49,1,0,1,3,0,4
55602393847,201704,83.98,0,0,2,0,0,0
55602397537,201708,399.98,1,0,11,2,0,9
55602401340,201708,257.9,1,0,2,3,0,5
55602401867,201708,126.94,0,0,1,4,0,7
55602402576,201707,158,0,0,3,1,0,2
55602403014,201702,41,0,0,7,1,0,3
55602403825,201704,79,0,0,1,2,0,4
55602411510,201702,900.58,1,1,6,5,1,14
55602411792,201702,59.97,1,0,6,2,0,7
55602416551,201707,265,0,0,1,6,0,8
55602420396,201705,541.5,1,1,4,0,0,0
55602422873,201708,181.93,0,0,3,4,0,8
55602422952,201710,356,1,0,6,5,0,13
55602423131,201703,81.88,1,0,1,4,0,6
55602432694,201709,145.36,0,0,6,3,0,11
55602436867,201705,120.7,0,0,4,3,0,6
55602442842,201703,151.48,0,0,3,3,0,9
55602443832,201709,306.01,1,0,2,2,0,3
55602444437,201704,129.99,0,0,3,5,0,6
55602446813,201701,523.17,1,0,12,2,0,6
55602448105,201711,247.98,0,0,5,5,0,5
55602448750,201708,155.48,1,0,3,4,0,5
55602452403,201707,122.96,0,0,1,4,0,5
55602455060,201708,97.98,1,0,2,4,0,8
55602456353,201709,1051.6,1,0,10,5,1,17
55602456397,201711,134.83,1,0,4,4,0,5
55602466387,201711,553.99,1,0,4,3,0,10
55602467027,201707,138.5,1,0,2,1,0,3
55602467636,201708,235,0,0,1,3,0,4
55602468291,201710,205.43,1,0,7,4,0,9
55602468716,201704,1469.66,1,1,22,4,1,24
55602469302,201711,220.98,1,0,7,1,0,3
55602470630,201706,622.4,1,0,10,6,1,16
55602476186,201711,100.97,1,0,2,1,0,3
55602477637,201704,42.99,1,0,3,1,0,2
55602477831,201709,106.99,0,0,1,2,0,4
55602478911,201711,122.98,1,0,2,2,0,3
55602479855,201708,1317.4,1,0,3,13,0,31
55602481823,201705,220.83,1,0,6,6,0,15
55602482204,201704,470.68,1,0,1,7,0,10
55602482893,201706,153.49,0,0,2,2,0,3
55602486031,201706,80.25,0,0,1,3,0,3
55602495154,201704,325.71,1,0,14,7,4,15
55602495785,201711,101.45,1,0,2,2,0,3
55602496302,201708,214.02,0,0,4,5,0,6
55602500070,201709,285.69,1,0,5,2,0,12
55602500607,201710,227.43,1,0,6,6,0,11
55602500755,201706,102.5,0,0,1,1,0,3
55602505727,201709,1047.65,1,0,4,6,2,23
55602509385,201711,175.41,1,0,3,3,0,5
55602510341,201703,250.16,1,0,1,5,0,6
55602517690,201705,579.56,1,0,2,4,0,7
55602519814,201701,147,0,0,2,0,0,3
55602528566,201710,387.41,1,0,21,0,0,0
55602529444,201706,281.94,0,0,1,4,0,6
55602529783,201706,100,0,0,1,3,0,3
55602531762,201706,108.99,0,0,1,2,0,2
55602536734,201708,156.96,0,0,1,3,0,3
55602536857,201704,71.22,0,0,1,2,0,4
55602537296,201704,155.45,0,0,1,3,0,3
55602537771,201708,599.98,1,0,4,7,0,21
55602543440,201705,133.98,0,0,1,2,0,3
55602543585,201705,291.99,0,0,3,4,0,10
55602547930,201701,715.71,1,0,12,5,0,9
55602551177,201705,68,0,0,1,2,0,2
55602552620,201711,215.99,1,0,1,1,0,3
55602554903,201708,210.97,1,0,4,2,0,10
55602557355,201711,140.96,1,0,4,2,0,2
55602563237,201709,308.99,0,0,2,5,0,7
55602567266,201705,222.98,0,0,2,5,0,7
55602568504,201704,198.65,0,0,2,2,0,2
55602572903,201706,490.99,1,0,1,2,0,8
55602574930,201708,1606.97,1,0,18,1,0,9
55602580690,201705,323,1,0,1,2,0,2
55602581035,201711,205.97,1,0,4,5,1,9
55602582692,201706,134.98,0,0,2,3,0,5
55602589125,201702,542.84,1,0,11,10,1,27
55602589161,201711,619.95,1,0,11,1,0,5
55602591061,201705,848.03,1,0,14,7,2,25
55602595584,201703,52.48,1,0,1,1,0,1
55602597146,201711,306,1,0,1,1,0,1
55602598453,201710,51,1,0,3,2,0,7
55602598554,201707,1126.49,0,0,7,7,0,24
55602601083,201710,231.67,1,0,22,2,0,9
55602603243,201703,796.9,1,0,26,2,0,11
55602603986,201707,94.98,0,0,2,2,0,3
55602608950,201706,778.75,1,0,22,2,0,8
55602611127,201702,409.39,1,0,8,2,0,9
55602614483,201708,107.97,0,0,2,3,0,3
55602619387,201704,707.71,0,0,4,3,0,8
55602619736,201708,262.99,0,0,2,4,0,6
55602620073,201704,86,1,0,1,0,0,0
55602622053,201708,68.98,0,0,1,2,0,2
55602622547,201701,753.96,0,0,15,7,0,20
55602630377,201708,147.69,0,0,4,6,0,9
55602632201,201705,151.2,1,0,1,1,0,1
55602635532,201708,208.99,1,0,2,5,0,6
55602635802,201706,158.98,0,0,3,4,0,5
55602646747,201708,84,1,0,2,2,0,2
55602647906,201706,1903.99,1,0,1,3,0,17
55602649090,201701,604.19,1,0,11,4,0,15
55602652665,201708,514.35,0,0,1,6,1,9
55602652982,201704,199.57,1,0,16,1,0,3
55602654274,201706,263.45,1,0,7,6,0,9
55602654962,201704,916.96,1,1,16,5,1,26
55602655242,201709,39,0,0,3,3,0,6
55602657626,201701,1014.07,1,0,54,1,0,9
55602659505,201707,777.91,1,0,10,5,1,8
55602661687,201711,240,1,0,1,3,0,4
55602662521,201706,639.4,1,0,4,5,0,18
55602663061,201703,149,1,0,6,3,1,11
55602664916,201704,117,0,0,1,3,0,8
55602667494,201705,354,0,0,14,5,0,18
55602668404,201704,194,0,0,1,3,0,3
55602668710,201701,174,0,0,1,2,0,2
55602669575,201708,74.96,1,0,1,3,0,6
55602670733,201704,350,1,0,3,6,0,11
55602675626,201711,264.6,1,0,1,1,0,6
55602676551,201711,46.48,1,0,2,2,0,6
55602676706,201705,731,0,0,3,7,0,24
55602679002,201703,116.98,1,0,1,1,0,3
55602682040,201706,180.71,1,0,2,1,0,6
55602684604,201706,242,0,0,2,4,0,8
55602687081,201703,110.99,1,0,1,2,0,5
55602688024,201711,286.94,1,0,1,1,0,2
55602688046,201707,317.98,1,0,3,6,0,8
55602689782,201704,239.4,1,0,1,5,0,7
55602697644,201708,698.99,0,0,4,10,0,20
55602702322,201711,125.5,1,0,3,7,1,14
55602708937,201701,137.97,0,0,5,2,0,8
55602709422,201706,226.91,1,0,12,1,0,2
55602716475,201704,68.99,0,0,1,1,0,2
55602717126,201705,120.56,1,0,1,4,0,5
55602726623,201704,218.72,1,0,4,9,1,11
55602728650,201705,129.99,0,0,1,1,0,1
55602728694,201711,1492.89,1,0,15,11,1,43
55602728704,201711,1070.61,1,0,4,4,0,16
55602729154,201701,55.99,0,0,1,0,0,1
55602730752,201705,79.97,1,0,1,1,0,2
55602732541,201704,717,0,0,2,8,0,13
55602732877,201707,456.93,1,0,4,5,0,17
55602732891,201711,328.94,1,0,4,5,0,8
55602737027,201706,157,1,0,3,3,0,4
55602737557,201709,2805.88,1,0,17,3,4,33
55602739731,201708,310,0,0,2,8,0,17
55602739944,201705,172.8,1,0,2,5,0,5
55602742780,201703,19.99,0,0,1,0,0,0
55602747370,201711,778.41,1,0,1,2,0,5
55602748652,201701,29.25,0,0,1,2,0,2
55602754040,201703,563.48,1,0,12,6,3,29
55602755481,201705,107.98,0,0,1,3,0,3
55602756143,201701,25.5,0,0,4,1,0,3
55602758170,201708,312.48,0,0,3,5,0,8
55602763851,201708,174.5,1,0,1,5,0,11
55602763916,201703,437.97,1,0,8,0,0,0
55602764546,201708,161,1,0,1,3,1,8
55602766652,201707,35.1,1,0,1,1,1,2
55602768081,201709,1230.87,1,0,5,3,0,8
55602769374,201705,425.47,1,0,6,7,0,11
55602771342,201710,41.98,0,0,1,2,0,3
55602773661,201704,369.97,0,0,1,1,0,3
55602774921,201704,136.25,0,0,3,3,0,6
55602775087,201708,633.97,1,0,6,2,0,6
55602775403,201711,532.6,0,0,30,9,0,29
55602776923,201705,118,0,0,1,2,0,3
55602783583,201706,79.8,0,0,1,2,0,2
55602784144,201706,168.2,0,0,2,2,0,6
55602791942,201708,132,1,0,4,2,0,4
55602793584,201701,331.13,1,0,5,2,0,3
55602794091,201707,292.73,1,0,10,3,1,12
55602799380,201704,135.99,1,0,1,1,0,2
55602803810,201707,104.98,1,0,6,0,0,0
55602806947,201707,465.43,1,0,6,5,0,9
55602810715,201707,295.99,0,0,2,2,0,5
55602815442,201709,691.16,1,0,15,5,2,22
55602821177,201704,64,0,0,1,1,0,1
55602828705,201710,1205.71,1,0,12,4,0,8
55602830191,201710,1553.13,1,0,9,3,2,17
55602830573,201707,138.95,0,0,2,4,0,9
55602834612,201701,147.99,0,0,4,4,0,6
55602848123,201707,50,1,0,6,2,0,13
55602848213,201706,278.49,1,0,11,3,0,7
55602856786,201701,373.91,0,0,5,6,0,14
55602864053,201704,106.2,1,0,1,2,0,2
55602865360,201708,233.99,0,1,7,5,0,5
55602865652,201704,334.96,0,0,2,4,0,10
55602866891,201708,139.97,0,0,1,3,0,3
55602870410,201701,177.99,1,1,2,4,0,9
55602872964,201706,82,0,0,1,2,0,2
55602873042,201704,84,0,0,1,3,0,3
55602877305,201709,1014.86,1,0,3,9,2,36
55602883360,201706,104.48,0,0,1,3,0,3
55602884606,201707,95.98,0,0,2,2,0,4
55602891932,201701,2643.81,1,0,16,0,0,4
55602894182,201707,308.5,0,0,1,3,0,6
55602906317,201707,433.8,1,0,1,5,1,6
55602924692,201704,170.08,1,0,1,3,0,3
55602937616,201702,393.86,1,0,8,6,0,16
55602937887,201708,313,1,0,4,4,1,7
55602950666,201706,112.65,0,0,6,0,0,1
55602953142,201708,216.98,0,0,1,0,0,1
55602969220,201703,192.69,1,0,3,0,0,1
55602971492,201706,154.24,0,0,2,3,0,5
55602972053,201710,105.97,0,0,3,0,0,1
55602972266,201702,365.38,1,0,1,3,0,5
55602979322,201705,289,0,0,2,5,0,6
55602986803,201709,466.16,1,0,2,10,1,16
55602987026,201708,109.99,0,0,1,4,0,5
55602987660,201706,54.98,0,0,3,1,0,2
55602992440,201707,69.48,0,0,1,2,0,3
55602993160,201704,39.99,0,0,1,1,0,1
55602993553,201705,133.95,0,0,1,3,0,4
55602993791,201711,35.99,0,0,2,1,0,2
55603004157,201705,272.99,1,0,2,2,0,5
55603004203,201705,117,1,0,2,2,0,3
55603004801,201705,825.21,0,0,26,3,0,45
55603008740,201707,1046.41,1,0,4,1,0,2
55603009583,201707,113.49,0,0,1,3,0,3
55603010763,201711,407.9,0,0,1,3,0,6
55603013081,201709,419.4,1,0,1,7,0,9
55603015014,201702,955.54,1,0,22,7,2,33
55603015555,201705,158,0,0,1,2,0,2
55603020122,201704,59,1,0,1,2,0,4
55603022236,201709,326.42,1,0,4,4,0,8
55603022755,201707,93.99,0,0,1,2,0,2
55603031113,201705,143.96,1,0,4,3,0,3
55603033061,201701,1038.71,1,0,15,4,0,14
55603037706,201704,194,0,0,1,3,0,4
55603043376,201707,97.5,0,0,1,2,0,3
55603048823,201704,349.19,1,0,1,5,0,6
55603049824,201711,506.06,1,0,5,8,2,16
55603054020,201709,281.97,0,0,1,5,0,8
55603057157,201701,135,1,0,1,3,0,9
55603060962,201705,296.98,1,0,2,0,0,0
55603070206,201707,488.93,1,0,3,10,0,12
55603076114,201706,430.11,1,0,22,4,0,17
55603077386,201707,99.97,0,0,2,4,0,4
55603086241,201709,39.99,1,0,2,3,0,8
55603087051,201710,469.62,1,0,5,4,0,10
55603087952,201711,544.83,1,0,6,2,1,10
55603090413,201704,120.22,1,0,3,3,0,3
55603092934,201708,212.48,1,0,5,1,0,3
55603095296,201708,71.48,1,0,3,2,0,2
55603098006,201703,350.48,1,0,7,4,1,10
55603098796,201707,228.96,1,0,7,3,0,11
55603099267,201707,180.49,1,0,8,1,0,3
55603099526,201704,118,0,0,1,2,0,2
55603101584,201707,100.75,0,0,1,1,0,3
55603107467,201708,89.24,0,0,3,0,0,1
55603109515,201703,256.41,0,0,12,16,1,36
55603116005,201706,69.97,0,0,6,4,0,9
55603116434,201711,102.98,1,0,3,3,0,9
55603118797,201707,300.45,1,0,2,1,0,4
55603120811,201711,338.95,1,0,4,1,0,3
55603123205,201709,115.99,0,0,3,6,0,14
55603126244,201708,817.06,1,0,3,8,1,15
55603127393,201706,80.47,1,0,1,2,0,3
55603128721,201711,564.37,1,0,17,0,0,2
55603128880,201711,813.96,1,0,5,2,0,6
55603131994,201702,61.94,1,0,2,5,0,9
55603132702,201707,154.94,1,0,3,2,0,6
55603132825,201707,324,0,0,2,4,0,5
55603137956,201711,57.99,0,0,2,0,0,1
55603139341,201711,262.96,1,0,5,7,0,13
55603141331,201709,581.25,1,0,17,0,0,3
55603141612,201711,258.99,1,0,7,4,1,11
55603143120,201702,341.96,0,0,9,1,0,3
55603146732,201705,249.13,1,0,8,0,0,1
55603148770,201701,229.22,1,0,6,3,0,11
55603149612,201705,316,0,0,2,3,0,6
55603155347,201707,235,0,0,1,3,0,4
55603155787,201704,391.99,1,0,2,7,0,9
55603162097,201703,383.5,1,0,18,7,0,23
55603166666,201711,1186.47,1,0,11,7,0,19
55603168130,201703,690.75,1,1,9,5,0,14
55603170210,201706,646.41,0,0,7,3,0,7
55603170524,201711,383.73,1,0,5,2,0,5
55603171370,201707,144,0,0,2,3,0,3
55603171864,201705,172,0,0,1,3,0,5
55603177073,201705,78,0,0,1,2,0,2
55603178467,201705,15.5,0,0,1,1,0,3
55603178481,201703,344.96,1,0,4,2,0,6
55603178964,201702,56,1,0,1,0,0,1
55603179785,201701,956.91,1,0,7,7,0,15
55603185973,201708,100,0,0,1,1,0,1
55603186220,201708,137,0,0,1,3,0,4
55603189663,201707,216.63,1,0,3,3,0,9
55603191156,201703,444.93,1,0,4,6,0,7
55603193002,201705,98,0,0,1,1,0,2
55603194274,201706,210.95,0,0,3,3,0,4
55603195660,201707,304.84,1,0,14,7,1,18
55603195996,201711,113.99,0,0,2,1,0,6
55603198786,201711,251.68,0,0,2,4,0,6
55603200223,201701,512.1,1,0,3,2,0,6
55603207075,201702,1322.69,1,0,8,3,0,9
55603207097,201701,143.06,1,0,1,3,0,4
55603212251,201709,547.49,0,0,4,8,0,19
55603215931,201709,516.48,1,0,9,0,0,0
55603224715,201707,418.52,1,0,15,3,0,19
55603227800,201705,147,0,0,2,4,0,6
55603234774,201704,427.21,1,0,11,4,1,12
55603234820,201704,2503.02,1,0,22,6,1,40
55603235201,201707,63.25,1,0,11,5,0,8
55603237373,201707,616.9,0,0,1,7,0,7
55603238936,201711,58,1,0,6,3,0,8
55603239443,201710,146,0,0,1,2,0,2
55603247125,201708,39.99,0,0,4,0,0,1
55603247633,201704,122,0,0,1,4,0,4
55603251704,201711,89.49,1,0,2,7,0,13
55603256172,201705,236.96,1,0,5,3,0,8
55603258534,201711,314.96,1,0,6,5,1,15
55603261277,201709,1514.45,1,0,5,13,0,28
55603264012,201704,64.74,1,0,2,1,0,2
55603265442,201703,466.98,1,0,3,0,0,0
55603273362,201711,66,1,0,3,1,0,2
55603275151,201704,238.25,1,0,10,9,1,20
55603284577,201703,502.91,0,0,4,5,0,10
55603286942,201709,110.99,1,0,2,3,0,5
55603289516,201701,169.98,1,0,1,5,0,5
55603296345,201703,199.96,1,0,13,3,0,9
55603298383,201702,664.18,1,0,9,1,0,6
55603303320,201711,115.52,1,0,2,1,0,1
55603305096,201707,77.98,0,0,1,2,0,2
55603308923,201711,742.81,1,0,25,8,0,47
55603309801,201711,262.49,1,0,3,3,0,5
55603310564,201706,73.47,0,0,1,3,0,3
55603312670,201706,1179.93,1,0,14,3,1,17
55603313501,201706,132.96,1,0,1,3,0,6
55603314672,201703,1740.21,1,0,55,0,0,0
55603316472,201704,59.99,0,0,2,2,0,4
55603336001,201707,356.26,0,0,7,2,0,5
55603343911,201703,477.15,1,0,11,7,0,22
55603364114,201709,749.64,0,0,8,2,0,5
55603373150,201703,259.98,0,0,1,1,0,2
55603375206,201702,59,1,0,2,1,0,2
55603380653,201707,336.48,1,0,3,6,0,7
55603383940,201702,495.67,1,0,6,1,1,7
55603385030,201711,151.93,1,0,1,2,0,3
55603388992,201711,64,0,0,1,2,0,2
55603394762,201707,251.45,1,0,3,2,0,5
55603398001,201711,108.98,0,0,2,3,0,4
55603409701,201706,266,1,0,1,2,0,3
55603414301,201707,78,1,0,2,1,0,2
55603423222,201706,485.05,1,1,17,5,1,18
55603425934,201707,86.49,0,0,1,2,0,3
55603428274,201707,1050.98,1,0,3,0,0,0
55603432550,201711,103,0,0,1,0,0,1
55603432741,201704,124.96,1,0,1,3,0,4
55603433494,201709,682.7,1,0,10,6,0,13
55603441525,201706,132.49,0,0,1,3,0,4
55603448975,201706,97.62,1,0,1,4,0,6
55603454035,201707,122.45,0,0,1,1,0,6
55603465570,201704,726.94,1,0,6,1,0,4
55603475751,201704,68.98,0,0,1,1,0,2
55603482364,201705,254.39,1,0,4,8,0,12
55603490835,201705,99.99,0,0,1,1,0,1
55603505270,201704,141.3,1,0,1,2,0,3
55603517374,201711,39.98,0,0,21,0,0,0
55603526680,201711,210.92,0,0,3,2,0,3
55603532865,201705,324.99,1,0,3,6,0,6
55603534676,201705,49,0,0,1,1,0,2
55603535554,201709,378.93,1,0,3,5,0,11
55603536702,201710,20,0,0,1,1,0,1
55603537387,201708,145.8,1,0,1,2,1,7
55603543542,201702,88.99,0,0,1,2,0,3
55603551033,201711,121.73,0,0,2,1,0,2
55603560437,201707,258.28,1,0,1,4,1,4
55603561236,201706,80.75,1,0,1,2,0,2
55603562792,201710,784.88,1,0,10,4,1,13
55603562802,201709,241.99,0,0,5,3,0,6
55603567076,201705,68,0,0,1,1,0,1
55603571442,201704,83,0,0,1,3,0,4
55603589263,201709,307,0,0,3,4,0,8
55603595765,201707,163.8,1,0,1,2,1,2
55603598490,201707,263.99,0,0,3,3,0,9
55603603831,201703,338.98,1,0,1,2,0,4
55603609736,201711,166,0,1,5,1,0,2
55603610851,201708,185.47,0,0,5,0,0,0
55603611207,201701,296.44,0,0,9,3,0,9
55603623617,201705,78,0,0,1,2,0,2
55603631807,201703,17.99,0,0,6,2,0,5
55603635476,201708,226,0,0,1,1,0,2
55603652172,201709,400.5,1,0,2,2,0,5
55603667516,201703,123,0,0,4,0,0,1
55603669352,201711,39,0,0,1,2,0,5
55603672952,201705,306,1,0,3,5,0,7
55603674695,201707,75,0,0,1,1,0,1
55603675537,201711,437.97,1,0,2,3,0,11
55603675706,201709,676.69,1,0,3,7,0,14
55603676347,201709,102,0,0,1,2,0,2
55603680735,201711,548.36,1,0,9,5,0,11
55603686531,201707,447.9,0,0,1,3,0,5
55603686845,201701,244.45,1,0,5,4,0,10
55603688533,201711,162.96,0,0,2,3,0,3
55603693911,201704,117,0,0,2,2,0,3
55603694697,201707,478,0,0,4,5,0,14
55603703977,201706,145.7,1,0,1,4,0,7
55603704697,201706,34,0,0,1,1,0,2
55603709186,201711,37.49,0,0,3,3,0,4
55603711020,201702,70,0,0,4,4,0,7
55603714124,201708,113.42,0,0,2,6,0,8
55603718470,201701,264.27,1,0,7,6,0,18
55603719187,201709,68,0,0,1,1,0,2
55603720424,201708,127.97,0,0,2,2,0,4
55603721436,201704,29.99,0,0,1,1,0,1
55603722170,201704,190,0,0,1,3,0,4
55603727456,201710,343,0,0,3,6,0,7
55603728053,201706,138,1,0,2,1,0,4
55603729111,201702,2149.16,1,0,40,4,0,35
55603731257,201704,343.49,1,0,5,6,1,11
55603732067,201709,486.2,1,0,6,4,0,15
55603733565,201705,80,0,0,1,2,0,2
55603733590,201705,201.98,0,0,1,4,0,5
55603740383,201702,142.46,0,0,1,4,0,5
55603740970,201711,489.9,1,0,9,2,0,9
55603741733,201711,962.41,1,0,11,2,0,7
55603742680,201705,354.6,1,0,1,2,0,2
55603743184,201710,209,1,1,2,4,0,5
55603745931,201701,325.97,0,0,6,5,0,13
55603745942,201708,2194.38,1,0,22,6,2,39
55603746006,201711,72,1,0,4,6,0,10
55603747371,201709,190.43,1,0,3,9,0,18
55603747494,201709,129.99,0,0,1,1,0,1
55603750056,201705,79,0,0,1,1,0,1
55603753332,201706,127.99,0,0,1,2,0,2
55603753682,201710,467.98,1,0,5,0,0,0
55603753895,201702,384.43,1,0,8,6,2,24
55603755312,201704,321,0,0,1,3,0,7
55603757192,201711,111.97,0,0,5,5,0,6
55603759147,201704,88,0,0,1,2,0,2
55603761894,201711,144.99,0,0,3,1,0,1
55603768464,201709,208.98,0,0,2,4,0,4
55603770331,201710,1643.59,1,0,8,7,1,17
55603770681,201708,620.11,1,0,7,4,0,9
55603772931,201708,110.7,1,0,1,3,1,3
55603773200,201705,376.19,0,0,6,1,0,1
55603777633,201705,66.3,0,0,1,2,0,5
55603777871,201709,597.64,1,0,10,5,2,27
55603781344,201701,266.98,0,0,1,3,0,4
55603788660,201706,79.98,0,0,1,2,0,2
55603793112,201708,68,0,0,1,5,0,10
55603794326,201711,331.45,0,0,4,2,0,5
55603796296,201708,524.96,0,0,1,2,0,2
55603798243,201706,727.99,1,0,13,8,1,27
55603798423,201705,49,1,0,1,1,0,2
55603799976,201707,68,0,0,1,2,0,2
55603802007,201711,448.5,0,0,4,3,0,7
55603802270,201705,183.59,1,0,1,3,1,3
55603802685,201705,29.99,0,0,4,0,0,0
55603802720,201708,170.49,0,0,2,0,0,1
55603805507,201710,292.99,0,0,2,5,0,5
55603806195,201706,170.15,1,0,4,2,0,4
55603807185,201709,78,0,0,1,2,0,3
55603807613,201701,68,1,0,1,0,0,0
55603810435,201704,93.75,0,0,1,2,0,3
55603811911,201709,58,0,0,2,1,0,3
55603812617,201707,182,0,0,3,8,0,10
55603813171,201710,771.41,1,0,6,6,1,18
55603814792,201705,337.44,1,0,5,3,0,6
55603815847,201703,351.22,1,0,12,0,0,0
55603816570,201707,166.96,0,0,4,1,0,6
55603820100,201709,338.88,1,0,4,5,2,15
55603820890,201706,174.38,1,0,12,0,0,0
55603821394,201711,341.48,1,1,3,5,0,7
55603824962,201707,9.99,0,0,3,7,0,11
55603828090,201709,241.44,1,0,3,6,1,11
55603828371,201711,848.96,0,0,4,0,0,0
55603829361,201706,587.99,1,0,5,4,0,6
55603832846,201709,1240.63,1,0,114,14,11,200
55603836086,201702,149,1,0,1,3,0,9
55603837007,201705,338.5,1,0,7,4,0,10
55603838404,201709,608.96,1,0,9,3,0,8
55603838606,201705,158.98,1,0,2,4,0,8
55603840474,201701,1598.47,1,0,13,9,3,49
55603840575,201708,564.9,1,0,11,2,0,8
55603842645,201702,54.98,1,0,8,6,0,9
55603845110,201702,139.46,0,0,8,2,0,5
55603846450,201707,458.91,1,0,2,5,1,10
55603846876,201704,401.4,1,0,1,7,0,9
55603847923,201703,94.98,1,0,9,0,0,0
55603850396,201708,445.9,1,0,7,2,0,5
55603850925,201706,618.71,0,0,3,8,0,17
55603853997,201704,225.33,1,0,7,4,0,9
55603854097,201704,65.95,1,0,2,3,0,6
55603854547,201708,58,0,0,1,1,0,1
55603855922,201705,59,0,0,1,1,0,1
55603856257,201708,447.45,1,0,13,5,2,20
55603857247,201706,247.22,0,0,2,4,0,7
55603857564,201710,202.98,1,0,2,3,1,6
55603859995,201704,80.24,1,0,2,1,0,2
55603863525,201704,259.98,0,0,2,3,0,7
55603863752,201704,226.39,1,0,21,3,1,10
55603866993,201711,304.42,1,0,6,3,0,4
55603867835,201701,598.66,1,0,13,4,1,14
55603870545,201704,1439.57,1,0,54,8,7,43
55603871391,201708,316.05,1,0,7,2,0,3
55603873292,201702,580.01,1,0,12,10,1,37
55603873887,201705,99.99,1,0,1,1,0,1
55603873900,201701,181.8,1,0,2,1,0,6
55603877184,201704,1277.72,0,0,32,0,0,1
55603881345,201711,642.93,1,0,5,13,1,23
55603890673,201704,99.99,0,0,1,1,0,1
55603893913,201705,118.49,0,0,1,3,0,3
55603894745,201707,80,0,0,2,4,0,8
55603895083,201711,221.25,1,0,2,3,0,4
55603895320,201705,290.93,1,0,5,6,0,11
55603896116,201708,358.98,0,0,1,6,0,7
55603896130,201705,251.1,1,0,3,0,0,1
55603896581,201702,440.08,1,1,18,0,0,0
55603896873,201705,155.99,0,0,1,2,0,3
55603902631,201702,391.96,0,0,7,5,0,12
55603905601,201710,180.99,0,0,2,3,0,5
55603906916,201703,836.12,1,0,13,8,1,24
55603914915,201706,336.98,1,1,19,0,0,1
55603920855,201707,277.97,1,0,24,6,0,22
55603930452,201705,163.23,0,0,6,2,0,7
55603931251,201708,70,1,0,2,4,0,12
55603932861,201707,99,0,0,2,3,0,10
55603936021,201703,387.96,1,0,2,3,0,5
55603939972,201711,107.43,1,0,2,3,1,6
55603946404,201701,1381.9,1,0,27,5,3,32
55603946642,201711,189.97,1,0,9,1,0,3
55603948846,201710,415.23,1,1,7,5,2,14
55603948871,201704,2461.95,1,1,46,7,3,49
55603954054,201708,97.99,1,0,1,2,1,5
55603956395,201702,544.96,0,0,3,2,0,5
55603960491,201703,229.96,0,0,11,0,0,1
55603961254,201707,268.5,0,0,3,3,0,6
55603963720,201702,355.47,1,0,4,7,1,9
55603966497,201710,106.2,1,0,4,2,0,4
55603968400,201707,217,1,0,1,3,0,4
55603968815,201705,567.73,1,0,4,3,1,14
55603968974,201706,176.96,1,0,3,5,1,8
55603970207,201705,528.98,0,0,2,3,0,10
55603974463,201709,334.99,1,0,1,7,0,12
55603979651,201704,393.84,1,0,16,1,0,3
55603996434,201711,98,0,0,2,0,0,0
55603998865,201706,142.98,0,0,4,4,0,7
55604000233,201703,1847.79,0,0,11,5,0,14
55604000547,201707,99.48,0,0,2,3,0,4
55604003564,201707,305,1,0,5,2,0,5
55604008806,201705,88,0,0,1,1,0,1
55604009054,201705,557.95,0,0,1,7,0,11
55604013734,201704,220.93,0,0,4,7,0,10
55604015026,201708,270.96,0,0,5,7,0,10
55604016874,201711,157.49,0,0,2,2,0,6
55604021283,201705,1391.28,1,0,22,6,1,34
55604021384,201709,187,0,0,1,3,0,3
55604021711,201706,195.98,0,0,1,4,0,4
55604022284,201706,225.97,0,0,2,4,0,5
55604023951,201708,212.72,1,0,4,8,0,9
55604029610,201704,119.97,0,0,1,2,0,2
55604031914,201704,98,1,0,1,1,0,2
55604034085,201705,158,0,0,1,2,0,2
55604038892,201707,143.52,0,1,3,6,0,9
55604038993,201708,487.95,0,0,8,12,0,23
55604039262,201709,98.97,0,0,3,2,0,5
55604044763,201704,255.6,1,0,1,2,0,2
55604048273,201706,290,0,0,3,1,0,6
55604050566,201701,229.62,0,0,4,1,0,3
55604051660,201701,752.32,1,0,17,8,0,24
55604058137,201708,235.98,0,0,1,3,0,5
55604069773,201708,120.5,0,0,2,4,0,6
55604070197,201701,122.96,1,0,3,3,0,11
55604076285,201704,207,0,0,1,3,0,3
55604077062,201705,139.97,0,0,2,4,0,6
55604077714,201704,88,0,0,1,3,0,3
55604081627,201706,69.98,0,0,1,2,0,2
55604082732,201707,15,0,0,1,1,0,2
55604086523,201708,183.93,0,0,3,5,0,7
