cid,flag_included,flag_buy
55604439716,1,0
55604449742,0,0
55604449764,1,0
55604450223,0,0
55604452463,1,0
55604454973,0,0
55604458876,1,1
55604460866,0,0
55604462781,1,1
55604464127,0,0
55604465164,1,1
55604466266,0,0
55604467450,0,0
55604472872,1,0
55604474186,1,0
55604479666,1,0
55604482851,1,0
55604486156,1,0
55604489724,1,0
55604490083,1,0
55604491185,1,0
55604492276,0,0
55604492560,1,0
55604500252,0,0
55604500533,0,0
55604500566,0,0
55604504630,1,0
55604507363,1,0
55604510220,1,0
55604513562,0,0
55604515182,1,0
55604515441,1,0
55604515777,1,0
55604517634,1,0
55604517692,0,0
55604518523,1,0
55604520726,1,0
55604521017,1,0
55604524441,0,0
55604524575,1,0
55604531595,1,0
55604531810,0,0
55604540652,1,0
55604543442,1,0
55604544230,0,0
55604544443,0,0
55604554015,1,0
55604556730,0,0
55604563390,1,1
55604563411,0,0
55604566436,1,0
55604569226,0,0
55604570295,0,0
55604572941,0,0
55604573131,0,0
55604574482,0,0
55604578273,0,0
55604578507,1,0
55604582197,0,0
55604591683,1,1
55604591784,1,1
55604594710,1,0
55604595971,0,0
55604600927,1,0
55604609027,1,0
55604616003,1,0
55604616104,0,0
55604617004,0,0
55604625533,1,1
55604640415,0,0
55604642655,0,0
55604643566,1,0
55604645805,1,0
55604646345,1,0
55604647292,1,0
55604652793,1,0
55604654117,1,1
55604657066,0,0
55604660024,0,0
55604660093,1,0
55604661522,0,0
55604663896,0,0
55604670205,0,0
55604671354,0,0
55604683302,1,0
55604683706,1,0
55604684055,1,0
55604686363,0,0
55604688501,1,0
55604695936,0,0
55604699381,0,0
55604701053,1,0
55604701266,0,0
55604701312,1,0
55604703044,1,0
55604703282,1,0
55604707996,1,0
55604718370,0,0
55604719043,1,0
55604722676,1,0
55604726470,1,0
55604727222,0,0
55604729516,1,0
55604731326,1,0
55604734390,1,0
55604736031,0,0
55604742681,1,1
55604755775,0,0
55604756123,0,0
55604756271,1,0
55604756484,1,0
55604756891,0,0
55604757067,0,0
55604763402,1,0
55604765606,0,0
55604774822,1,0
55604781640,1,0
55604782652,0,0
55604788232,1,0
55604789020,1,1
55604801245,1,0
55604801540,0,0
55604804554,1,1
55604808752,1,1
55604813273,1,0
55604815051,1,0
55604818090,0,0
55604818865,1,0
55604822251,1,0
55604822475,1,0
55604823612,1,1
55604829687,0,0
55604834975,0,0
55604835897,1,0
55604836065,1,0
55604836191,1,0
55604845526,0,0
55604847520,0,0
55604847812,0,0
55604848262,0,0
55604858601,1,0
55604859952,1,0
55604860084,0,0
55604866330,0,0
55604866846,1,0
55604873066,1,0
55604877084,1,0
55604885667,1,0
55604887164,1,0
55604887795,0,0
55604888211,0,0
55604891303,0,0
55604901192,1,1
55604902506,1,0
55604904432,1,1
55604906232,1,0
55604907727,1,0
55604908010,0,0
55604916604,0,0
55604920351,1,0
55604922915,0,0
55604924254,1,1
55604924366,0,0
55604929093,1,0
55604933412,1,0
55604939580,1,0
55604940331,0,0
55604944436,1,0
55604952402,0,0
55604958996,1,0
55604969143,1,0
55604970006,1,1
55604970107,1,1
55604970482,0,0
55604982056,1,0
55604987886,1,0
55604987897,1,0
55604988944,1,0
55604992936,1,0
55604993847,0,0
55604995953,0,0
55604996017,0,0
55605000663,1,0
55605000944,1,0
55605002643,1,0
55605006333,0,0
55605009776,0,0
55605010192,1,0
55605011113,1,0
55605011124,0,0
55605015085,1,0
55605015412,1,0
55605018350,1,0
55605019203,1,1
55605023220,1,0
55605037416,1,0
55605041217,0,0
55605048230,1,0
55605049163,1,0
55605049477,1,1
55605052031,1,0
55605053887,0,0
55605055960,1,0
55605057487,1,0
55605062753,0,0
55605065352,1,0
55605065486,1,1
55605081880,1,0
55605088483,1,1
55605090347,1,0
55605090631,0,0
55605093047,1,0
55605098877,1,0
55605102950,1,0
55605109157,1,0
55605111341,0,0
55605126350,1,0
55605134177,1,0
55605135765,0,0
55605140927,0,0
55605152674,0,0
55605168547,1,0
55605175163,0,0
55605191147,1,0
55605212491,0,0
55605217081,1,0
55605242966,1,0
55605244395,1,1
55605252426,0,0
55605312863,0,0
55605322165,1,0
55605397172,0,0
55605439166,0,0
55605444803,1,1
55605467325,1,1
55605486023,0,0
55605505261,1,0
55605505856,0,0
55605507205,1,1
55605508365,1,0
55605511886,1,0
55605517152,0,0
55605523113,1,0
55605525296,0,0
55605526231,1,1
55605530234,1,0
55605533273,1,0
55605534050,0,0
55605535523,1,0
55605537413,1,0
55605538144,0,0
55605542611,1,0
55605543544,1,1
55605544116,1,0
55605554085,1,0
55605555684,1,0
55605556775,1,0
55605559024,1,1
55605559125,1,0
55605570995,1,0
55605571750,1,1
55605571873,1,1
55605576553,0,0
55605580026,1,0
55605584167,1,0
55605593992,1,0
55605598207,0,0
55605607794,1,0
55605611764,0,0
55605612022,1,1
55605612192,1,1
55605612732,1,0
55605615713,1,0
55605621811,1,0
55605625895,1,0
55605634466,1,0
55605635232,1,0
55605645921,0,0
55605648823,1,0
55605648902,1,0
55605658183,0,0
55605662186,1,0
55605665686,1,0
55605671265,0,0
55605676691,0,0
55605677331,1,0
55605677533,1,0
55605688863,1,0
55605688953,1,0
55605689875,1,0
55605690561,0,0
55605695216,1,0
55605705692,0,0
55605707041,0,0
55605709393,1,0
55605719697,1,1
55605719707,1,0
55605721946,0,0
55605722680,1,0
55605726716,0,0
55605731882,1,0
55605734186,1,1
55605735536,1,0
55605735954,1,0
55605737880,0,0
55605739824,0,0
55605744457,1,0
55605751682,1,0
55605755686,1,0
55605760062,1,0
55605763436,1,0
55605764000,1,0
55605767410,0,0
55605774315,1,0
55605780493,1,0
55605783351,1,1
55605784590,0,0
55605786556,0,0
55605791765,0,0
55605792452,1,0
55605793060,0,0
55605793226,1,0
55605793406,0,0
55605795736,1,0
55605795930,1,0
55605797752,1,0
55605803666,0,0
55605805174,0,0
55605808414,1,0
55605813274,1,0
55605818440,1,0
55605819146,1,0
55605822735,1,0
55605834053,1,0
55605834132,1,0
55605847983,1,0
55605849253,1,1
55605860997,0,0
55605873160,0,0
55605875825,0,0
55605876905,0,0
55605884973,1,0
55605887626,1,1
55605889934,1,0
55605897955,1,0
55605899430,1,0
55605901935,1,0
55605905344,1,0
55605910845,1,0
55605912216,1,0
55605914715,1,0
55605917877,1,0
55605926484,1,1
55605926631,1,0
55605931477,0,0
55605934245,1,0
55605941355,1,1
55605941737,1,0
55605946150,1,0
55605947342,1,0
55605957974,0,0
55605959853,1,0
55605962181,0,0
55605963553,1,1
55605970234,1,0
55605974083,1,0
55605975062,0,0
55605975905,1,0
55605978270,1,0
55605979167,1,0
55605982417,1,1
55605985636,1,0
55605987122,0,0
55605994445,0,0
55605996991,1,0
55606004963,1,0
55606008077,0,0
55606012205,1,1
55606027690,1,0
55606029252,1,1
55606030173,1,0
55606036935,1,0
55606037385,1,0
55606042864,1,0
55606043155,1,0
55606047195,1,0
55606053260,0,0
55606073781,1,0
55606075581,1,1
55606076175,1,0
55606080167,1,0
55606083746,1,0
55606085344,1,0
55606088440,1,0
55606094074,0,0
55606095897,0,0
55606099273,1,0
55606099680,0,0
55606101035,0,0
55606103657,0,0
55606108676,0,0
55606110507,1,0
55606113751,0,0
55606125224,1,0
55606126881,1,0
55606126913,1,0
55606136215,1,0
55606139311,1,0
55606143271,1,0
55606145936,1,0
55606146612,1,0
55606152574,0,0
55606152732,1,1
55606156037,1,0
55606159821,0,0
55606160980,0,0
55606166997,1,0
55606173364,1,0
55606176640,1,0
55606180791,0,0
55606183952,0,0
55606196451,0,0
55606203467,1,1
55606206945,0,0
55606208622,1,0
55606211804,1,1
55606230445,1,0
55606233505,0,0
55606233732,0,0
55606237905,0,0
55606240143,0,0
55606241911,1,0
55606244363,1,1
55606244835,1,0
55606245137,1,1
55606254883,0,0
55606260336,1,0
55606264141,1,0
55606264927,1,0
55606265885,0,0
55606269531,0,0
55606270236,1,0
55606270553,1,0
55606272926,1,0
55606279734,0,0
55606281205,1,1
55606284752,0,0
55606285122,1,0
55606289320,1,1
55606290241,1,0
55606292207,1,0
55606292276,1,0
55606292445,1,0
55606293323,1,0
55606293651,0,0
55606300612,1,1
55606302492,1,0
55606303446,1,0
55606303615,0,0
55606305170,1,0
55606306506,0,0
55606307680,1,0
55606309660,0,0
55606311571,0,0
55606325194,1,0
55606330053,1,0
55606335951,1,0
55606336501,1,1
55606338424,1,0
55606350617,1,0
55606352565,1,0
55606357832,0,0
55606359845,1,0
55606360214,1,0
55606364997,0,0
55606365190,1,0
55606365211,0,0
55606367440,1,1
55606371511,1,1
55606371825,1,0
55606372264,0,0
55606372804,1,0
55606373672,1,1
55606378035,1,0
55606378587,1,0
55606379940,1,0
55606380003,1,0
55606383514,0,0
55606383536,1,1
55606383604,1,0
55606384281,0,0
55606385956,1,0
55606388872,0,0
55606389015,1,0
55606391920,0,0
55606392547,1,0
55606393021,0,0
55606393425,1,0
55606394776,0,0
55606398581,0,0
55606400332,0,0
55606400592,1,0
55606408422,1,0
55606413787,1,1
55606414272,1,0
55606415305,1,1
55606417400,0,0
55606421324,0,0
55606424767,1,0
55606426567,0,0
55606434386,0,0
55606434915,1,0
55606440970,1,0
55606441777,1,0
55606446107,0,0
55606447720,1,0
55606448440,1,0
55606452612,1,0
55606454344,0,0
55606454366,0,0
55606454467,1,0
55606454773,1,0
55606457415,1,1
55606458766,1,0
55606460161,0,0
55606465065,1,0
55606465270,0,0
55606465526,0,0
55606465933,1,1
55606471927,1,0
55606473345,1,0
55606475134,1,0
55606483515,1,0
55606484653,1,0
55606485034,1,0
55606487850,0,0
55606489131,0,0
55606490647,1,0
55606490874,0,0
55606490931,1,0
55606491280,1,0
55606492876,1,0
55606492887,1,0
55606492944,0,0
55606496421,0,0
55606499954,0,0
55606502212,1,0
55606507815,1,0
55606510211,0,0
55606512495,1,0
55606513283,1,0
55606515793,0,0
55606516062,1,0
55606521112,1,1
55606531067,1,0
55606531113,1,0
55606533601,1,0
55606535456,1,0
55606540643,1,0
55606540766,1,0
55606541860,0,0
55606542216,1,1
55606543376,1,0
55606546966,1,0
55606547642,1,0
55606548214,0,0
55606548351,1,0
55606554107,1,0
55606556743,0,0
55606560386,1,0
55606562445,1,0
55606563006,1,0
55606563886,1,0
55606564090,1,0
55606569884,1,0
55606579232,1,0
55606586047,1,0
55606587501,1,0
55606589031,1,1
55606589482,0,0
55606592707,1,0
55606599980,1,0
55606600514,1,0
55606602224,1,0
55606602293,1,0
55606605847,1,0
55606607524,0,0
55606608392,1,0
55606608604,1,0
55606608785,1,0
55606608907,1,0
55606613262,1,0
55606613655,1,0
55606614735,1,0
55606616300,1,0
55606618764,0,0
55606628992,0,0
55606629485,0,0
55606629744,0,0
55606630676,1,0
55606634221,1,1
55606637765,1,0
55606638946,1,0
55606640691,1,0
55606641656,1,0
55606642491,1,0
55606642974,1,0
55606644640,1,0
55606645393,1,1
55606650724,1,0
55606652513,1,0
55606655451,0,0
55606655495,0,0
55606658162,1,0
55606658216,0,0
55606658500,1,0
55606658681,0,0
55606662446,0,0
55606663234,0,0
55606664552,0,0
55606666691,1,0
55606667803,1,0
55606668095,0,0
55606668905,0,0
55606669704,0,0
55606671165,1,0
55606671482,0,0
55606671785,0,0
55606675093,1,1
55606675521,1,0
55606675792,1,1
55606677624,1,0
55606678210,1,0
55606678434,1,0
55606679053,1,0
55606679312,1,0
55606684240,1,1
55606684507,0,0
55606685476,0,0
55606685601,1,0
55606685681,1,0
55606687661,1,1
55606688413,1,0
55606688716,1,0
55606688727,0,0
55606689900,1,1
55606691293,1,0
55606691754,0,0
55606696311,1,0
55606698991,1,1
55606699303,0,0
55606699574,1,0
55606699596,1,1
55606701495,1,0
55606704904,0,0
55606705321,1,1
55606706221,0,0
55606708764,0,0
55606709790,1,0
55606716446,0,0
55606717627,1,0
55606719902,0,0
55606719913,1,0
55606721486,1,0
55606722555,1,0
55606722771,1,0
55606730161,1,0
55606731364,1,0
55606732387,1,0
55606732873,1,0
55606732916,1,1
55606735425,0,0
55606735696,1,0
55606739306,1,0
55606739476,1,1
55606745934,0,0
55606747431,1,0
55606747745,1,0
55606749026,1,0
55606749130,0,0
55606749534,0,0
55606749772,0,0
55606750602,0,0
55606752886,1,0
55606756781,0,0
55606759391,0,0
55606760276,0,0
55606760311,1,0
55606760816,0,0
55606761460,1,0
55606762393,1,0
55606765284,1,0
55606766511,1,0
55606768117,1,0
55606768344,1,0
55606768816,1,0
55606769097,1,1
55606769280,1,0
55606770176,0,0
55606775735,1,1
55606777117,1,0
55606778864,0,0
55606780223,0,0
55606780267,1,1
55606780551,1,0
55606781156,0,0
55606781336,1,0
55606782157,0,0
55606783644,0,0
55606784320,1,0
55606786650,1,1
55606787796,1,0
55606788302,1,0
55606788663,1,0
55606789855,1,0
55606791485,1,1
55606793861,0,0
55606794905,0,0
55606797111,0,0
55606798350,0,0
55606799463,1,1
55606803724,0,0
55606803760,1,0
55606808235,0,0
55606808765,1,0
55606813952,0,0
55606814557,0,0
55606814704,0,0
55606815615,1,1
55606818474,0,0
55606820914,0,0
55606823582,1,1
55606827384,1,0
55606832243,1,0
55606833187,1,0
55606834100,1,0
55606836283,1,0
55606836780,0,0
55606837770,0,0
55606839332,1,1
55606839671,0,0
55606840400,1,0
55606840422,1,0
55606840714,1,0
55606841470,1,0
55606843212,0,0
55606844541,0,0
55606846204,1,1
55606846262,0,0
55606846691,1,0
55606850063,1,0
55606852111,1,1
55606852595,0,0
55606853080,1,0
55606856386,1,0
55606859006,1,0
55606859471,1,0
55606859785,0,0
55606870357,1,0
55606871451,0,0
55606874476,1,0
55606875253,0,0
55606885232,0,0
55606891802,1,0
55606891813,1,0
55606895990,1,0
55606900531,0,0
55606902735,0,0
55606905910,1,0
55606908362,0,0
55606911173,1,0
55606919331,1,0
55606925923,1,0
55606926157,1,0
55606927057,1,0
55606927961,1,1
55606938581,1,0
55606944023,1,0
55606944506,1,0
55606947682,1,0
55606949752,1,0
55606950615,0,0
55606952765,1,0
55606962463,0,0
55606969123,0,0
55606970224,1,0
55606975874,1,0
55606977371,1,0
55606977382,1,0
55606982263,1,0
55606988575,0,0
55606997632,0,0
55607010330,1,0
55607017971,1,0
55607029592,1,0
55607030307,1,0
55607031333,1,0
55607031830,0,0
55607031841,1,0
55607032277,1,0
55607035203,1,0
55607039784,0,0
55607040502,0,0
55607041107,0,0
55607042201,0,0
55607044225,1,0
55607046591,1,1
55607047286,0,0
55607047307,0,0
55607047477,0,0
55607047602,1,0
55607050604,0,0
55607051753,0,0
55607055083,1,0
55607056354,1,0
55607056725,0,0
55607057737,0,0
55607057964,1,0
55607059313,1,0
55607060076,1,0
55607060966,1,0
55607065613,1,0
55607065895,1,0
55607067514,1,0
55607068955,0,0
55607070145,1,1
55607071092,1,0
55607071485,0,0
55607071607,1,0
55607073623,0,0
55607073894,0,0
55607076716,1,0
55607077414,0,0
55607080261,1,0
55607080834,1,0
55607085053,0,0
55607086043,1,0
55607088791,1,0
55607090273,0,0
55607090507,1,0
55607090655,1,0
55607091894,1,0
55607093715,0,0
55607100273,1,0
55607103997,1,0
55607106055,0,0
55607109454,0,0
55607109465,0,0
55607110757,1,0
55607124314,1,0
55607129805,0,0
55607131402,1,0
55607135507,1,0
55607137657,1,0
55607140583,1,0
55607143755,1,0
55607146750,1,0
55607154771,1,0
55607157413,1,0
55607157503,1,0
55607175370,1,0
55607178012,1,0
55607179406,1,1
55607182671,1,1
55607190342,1,0
55607190500,0,0
55607194313,1,0
55607197860,1,0
55607198915,0,0
55607200670,1,0
55607200926,1,0
55607203525,1,0
55607204281,0,0
55607206124,0,0
55607207576,1,0
55607210873,1,0
55607216161,1,1
55607218985,1,0
55607221550,1,0
55607230604,0,0
55607230684,1,0
55607253047,0,0
55607279285,1,1
55607283684,1,0
55607285707,1,0
55607287215,1,0
55607288025,1,0
55607289635,0,0
55607291636,0,0
55607292017,1,0
55607300671,1,0
55607303371,1,1
55607314146,1,0
55607314395,1,0
55607323766,1,0
55607326376,0,0
55607329717,1,0
55607348563,1,1
55607348710,1,0
55607348855,1,0
55607350452,0,0
55607354423,1,0
55607355730,1,0
55607356472,1,1
55607357314,0,0
55607359507,1,0
55607362037,0,0
55607371196,1,0
55607373107,1,0
55607374177,1,0
55607375833,0,0
55607377295,1,1
55607380581,1,0
55607380671,0,0
55607380815,1,1
55607388660,0,0
55607392245,1,0
55607393282,1,0
55607396793,0,0
55607399381,0,0
55607405835,1,0
55607408715,0,0
55607410345,1,0
55607412822,0,0
55607415836,1,0
55607416051,1,0
55607423150,1,0
55607424904,1,0
55607425567,1,0
55607427817,0,0
55607429617,1,0
55607431485,1,1
55607431801,1,0
55607432204,0,0
55607432327,1,0
55607439441,1,0
55607446076,1,0
55607446526,1,0
55607447945,1,0
55607449417,1,0
55607458507,0,0
55607472323,0,0
55607490446,1,0
55607513554,1,0
55607518764,1,0
55607520901,1,0
55607524804,1,0
55607533974,1,0
55607554111,1,1
55607561232,1,0
55607584655,1,0
55607589166,1,0
55607591516,0,0
55607594883,1,0
55607610055,1,0
55607611913,1,1
55607612024,0,0
55607619023,1,1
55607624377,1,0
55607626685,1,1
55607626944,1,0
55607627282,0,0
55607633041,0,0
55607634651,1,0
55607640692,1,1
55607642751,1,0
55607643615,0,0
55607659917,1,1
55607675883,1,0
55607679245,1,0
55607681912,1,0
55607682690,0,0
55607684656,1,1
55607690563,0,0
55607693760,1,0
55607694051,0,0
55607694455,1,0
55607696943,1,0
55607703601,1,0
55607707911,1,0
55607715785,0,0
55607720442,0,0
55607724097,1,0
55607724806,1,1
55607725346,1,0
55607727690,1,0
55607728857,1,1
55607734111,1,1
55607735631,1,0
55607746396,0,0
55607749571,0,0
55607754474,1,0
55607757073,1,0
55607757231,0,0
55607759583,1,0
55607759684,1,0
55607761191,1,0
55607771787,1,0
55607777864,1,0
55607779855,1,1
55607786514,0,0
55607789012,1,1
55607794827,0,0
55607795716,0,0
55607801644,0,0
55607805435,0,0
55607806223,0,0
55607819511,1,1
55607820500,1,0
55607822016,1,0
55607841637,1,0
55607849954,1,0
55607851991,0,0
55607857333,1,1
55607864047,1,1
55607870080,1,0
55607875096,0,0
55607877450,0,0
55607883501,0,0
55607884726,1,0
55607887787,1,0
55607887992,1,0
55607888643,1,1
55607889071,1,0
55607890950,1,0
55607892127,0,0
55607892873,1,0
55607893470,1,0
55607911026,1,0
55607912131,0,0
55607912975,1,0
55607913413,1,0
55607913774,1,0
55607915383,1,0
55607921885,1,0
55607929917,0,0
55607933022,0,0
55607933505,0,0
55607935374,1,0
55607937682,1,0
55607948550,1,0
55607948640,1,0
55607955592,1,0
55607956715,1,0
55607957673,0,0
55607958054,1,1
55607960451,1,0
55607962417,0,0
55607963003,0,0
55607964297,1,0
55607964646,0,0
55607967605,1,0
55607968246,1,0
55607968541,0,0
55607971431,1,0
55607977707,0,0
55607978315,1,0
55607978586,1,1
55607979611,1,0
55607983737,1,0
55607984796,0,0
55607988442,0,0
55607989173,1,1
55607990216,1,0
55607990490,1,0
55607993943,1,0
55607994966,0,0
55607996272,0,0
55607997183,1,0
55607998757,1,0
55607999646,1,0
55608000947,1,0
55608001487,1,0
55608010061,1,0
55608015145,1,0
55608017226,1,0
55608017857,1,0
55608027003,1,0
55608029997,1,0
55608030106,1,0
55608030120,1,0
55608031615,0,0
55608033970,1,0
55608034304,1,1
55608036227,1,0
55608036771,1,0
55608038041,1,0
55608039291,0,0
55608039323,1,0
55608056355,0,0
55608057831,1,0
55608058890,1,0
55608059516,1,1
55608059585,1,0
